File,Lines,Comments,Blanks,Code,Lines-exe,Lines-dec,Stmt-exe,Stmt-dec,Ratio,Units,Cyclomatic,Modified,Strict,Essential,Avg Lines,Avg Code,Avg Comment,Avg Blank,bug
TestGBSAOBCForce.h,283,42,22,213,176,85,192,92,0.2,5,11,11,14,1,46,42,2,3,0
TestHarmonicAngleForce.h,138,34,10,88,66,37,86,46,0.39,3,9,9,15,1,30,28,1,1,0
TestHarmonicBondForce.h,125,32,11,75,52,31,77,40,0.43,3,9,9,14,1,25,24,1,1,0
TestLangevinIntegrator.h,279,40,30,199,150,80,160,85,0.2,6,9,9,10,1,38,33,2,3,0
TestLocalEnergyMinimizer.h,215,41,26,138,107,53,95,55,0.3,4,5,5,6,1,41,34,3,5,0
TestMonteCarloAnisotropicBarostat.h,483,89,47,341,263,143,253,145,0.26,6,11,11,13,1,68,56,7,6,0
TestMonteCarloBarostat.h,289,44,28,207,157,88,161,95,0.21,5,9,9,12,1,47,41,3,4,0
TestNonbondedForce.h,712,47,50,604,478,257,555,287,0.08,12,14,14,20,1,54,50,1,3,0
TestOpenCLAndersenThermostat.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLBrownianIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCheckpoints.cpp,136,38,19,77,60,30,46,30,0.49,2,4,4,4,1,51,39,4,8,0
TestOpenCLCMAPTorsionForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCMMotionRemover.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCompoundIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCustomAngleForce.cpp,66,30,3,31,19,21,24,22,0.97,2,5,5,6,1,16,16,0,0,0
TestOpenCLCustomBondForce.cpp,66,30,3,31,19,21,24,22,0.97,2,5,5,6,1,16,16,0,0,0
TestOpenCLCustomCentroidBondForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCustomCompoundBondForce.cpp,70,30,3,35,21,22,26,23,0.86,2,5,5,6,1,18,18,0,0,0
TestOpenCLCustomExternalForce.cpp,69,30,3,33,21,21,26,22,0.91,2,5,5,6,1,17,17,0,0,0
TestOpenCLCustomGBForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCustomHbondForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCustomIntegrator.cpp,103,34,5,62,51,20,61,20,0.55,2,10,10,14,1,33,31,1,1,0
TestOpenCLCustomManyParticleForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLCustomNonbondedForce.cpp,74,30,3,39,26,24,32,25,0.77,2,7,7,8,1,20,20,0,0,0
TestOpenCLCustomTorsionForce.cpp,66,30,3,31,19,21,24,22,0.97,2,5,5,6,1,16,16,0,0,0
TestOpenCLDeviceQuery.cpp,132,24,16,70,56,11,52,12,0.34,1,13,13,13,1,90,69,0,10,0
TestOpenCLDrudeForce.cpp,213,38,20,145,112,68,88,71,0.26,7,3,3,3,1,22,20,1,1,0
TestOpenCLDrudeLangevinIntegrator.cpp,258,47,22,183,146,87,124,90,0.26,4,8,8,8,1,51,45,4,4,0
TestOpenCLDrudeSCFIntegrator.cpp,144,41,9,88,70,31,68,34,0.47,2,9,9,9,1,46,43,4,2,0
TestOpenCLEwald.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLFFT.cpp,136,35,10,80,55,30,64,31,0.44,2,12,12,12,1,41,38,1,2,0
TestOpenCLGayBerneForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLGBSAOBCForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLHarmonicAngleForce.cpp,67,30,4,30,19,20,24,21,1.0,2,5,5,6,1,15,15,0,0,0
TestOpenCLHarmonicBondForce.cpp,66,30,3,30,19,20,24,21,1.0,2,5,5,6,1,15,15,0,0,0
TestOpenCLLangevinIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLLocalEnergyMinimizer.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLMonteCarloAnisotropicBarostat.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLMonteCarloBarostat.cpp,37,30,2,3,1,1,1,1,10.0,1,1,1,1,1,3,3,0,0,0
TestOpenCLMultipleForces.cpp,114,34,8,58,42,29,45,32,0.59,2,8,8,9,1,27,27,0,0,0
TestOpenCLNonbondedForce.cpp,126,34,11,79,57,39,73,42,0.43,3,8,8,10,1,30,26,1,2,0
TestOpenCLPeriodicTorsionForce.cpp,65,30,3,30,19,20,24,21,1.0,2,5,5,6,1,15,15,0,0,0
TestOpenCLRandom.cpp,147,37,15,85,64,46,67,48,0.44,3,8,8,8,1,31,27,1,2,0
TestOpenCLRBTorsionForce.cpp,65,30,3,30,19,20,24,21,1.0,2,5,5,6,1,15,15,0,0,0
TestOpenCLRpmd.cpp,574,47,41,471,357,265,325,250,0.1,9,11,11,11,1,57,52,2,3,0
TestOpenCLSettle.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLSort.cpp,135,36,20,70,45,28,50,30,0.51,13,2,2,2,1,6,5,0,1,0
TestOpenCLVariableLangevinIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLVariableVerletIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLVerletIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestOpenCLVirtualSites.cpp,143,37,11,93,74,36,85,39,0.4,2,11,11,14,1,53,47,2,4,0
TestParser.cpp,318,37,39,240,199,54,218,57,0.15,12,4,4,5,1,22,20,1,2,0
TestPeriodicTorsionForce.h,136,32,10,86,64,35,90,45,0.37,3,10,10,16,1,29,27,1,1,0
TestRBTorsionForce.h,165,32,10,115,87,52,108,62,0.28,3,12,12,18,1,39,37,1,1,0
TestReferenceAmoebaAngleForce.cpp,347,54,62,216,160,85,131,85,0.25,8,4,4,5,1,34,27,1,6,0
TestReferenceAmoebaBondForce.cpp,265,40,51,165,121,70,107,73,0.24,7,4,4,4,1,30,23,1,6,0
TestReferenceAmoebaExtrapolatedPolarization.cpp,521,67,87,368,276,170,197,157,0.18,10,3,3,4,1,44,36,3,6,0
TestReferenceAmoebaGeneralizedKirkwoodForce.cpp,8487,67,157,8251,8145,7923,331,165,0.01,14,3,3,3,1,600,589,2,9,0
TestReferenceAmoebaInPlaneAngleForce.cpp,417,71,84,253,188,94,157,94,0.28,9,4,4,5,1,38,28,3,8,0
TestReferenceAmoebaMultipoleForce.cpp,3148,115,339,2683,2404,405,2289,371,0.04,24,5,5,5,1,126,112,3,12,0
TestReferenceAmoebaOutOfPlaneBendForce.cpp,521,89,92,332,246,103,232,101,0.27,9,6,6,6,1,50,37,5,8,0
TestReferenceAmoebaPiTorsionForce.cpp,344,55,73,207,156,70,152,71,0.27,8,4,4,5,1,34,26,1,7,0
TestReferenceAmoebaStretchBendForce.cpp,324,65,65,185,132,76,118,77,0.35,8,4,4,5,1,31,23,2,6,0
TestReferenceAmoebaTorsionTorsionForce.cpp,2730,38,34,2650,2612,2555,116,55,0.01,4,7,7,8,1,668,662,1,6,0
TestReferenceAmoebaVdwForce.cpp,2085,76,164,1830,1693,181,1674,184,0.04,13,5,5,6,1,154,140,3,10,0
TestReferenceAndersenThermostat.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceBrownianIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCheckpoints.cpp,108,36,15,55,42,21,33,21,0.65,2,4,4,4,1,37,28,3,6,0
TestReferenceCMAPTorsionForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCMMotionRemover.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCompoundIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomAngleForce.cpp,37,30,3,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomBondForce.cpp,37,30,3,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomCentroidBondForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomCompoundBondForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomExternalForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomGBForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomHbondForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomManyParticleForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomNonbondedForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceCustomTorsionForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceDrudeForce.cpp,213,38,20,145,112,68,90,71,0.26,7,3,3,3,1,22,20,1,1,0
TestReferenceDrudeLangevinIntegrator.cpp,256,47,22,181,144,87,122,90,0.26,4,7,7,7,1,50,45,4,4,0
TestReferenceDrudeSCFIntegrator.cpp,141,41,9,85,67,30,66,33,0.48,2,8,8,8,1,44,41,4,2,0
TestReferenceEwald.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceGayBerneForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceGBSAOBCForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceHarmonicAngleForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceHarmonicBondForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceKineticEnergy.cpp,83,33,7,36,22,12,24,14,0.92,2,3,3,3,1,16,16,0,0,0
TestReferenceLangevinIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceLocalEnergyMinimizer.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceMonteCarloAnisotropicBarostat.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceMonteCarloBarostat.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceMonteCarloMembraneBarostat.cpp,201,43,21,127,98,50,95,52,0.34,3,10,10,10,1,48,41,3,5,0
TestReferenceNeighborList.cpp,149,30,16,97,64,31,65,33,0.31,6,3,3,3,1,17,16,0,1,0
TestReferenceNonbondedForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferencePeriodicTorsionForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceRandom.cpp,127,37,14,70,52,38,58,40,0.53,3,7,7,7,1,26,22,1,2,0
TestReferenceRBTorsionForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceRpmd.cpp,454,42,30,368,271,193,265,198,0.11,8,10,10,10,1,49,46,1,2,0
TestReferenceSettle.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceVariableLangevinIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceVariableVerletIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceVerletIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceVirtualSites.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestReferenceWcaDispersionForce.cpp,196,41,40,103,77,33,81,35,0.4,3,6,6,6,1,45,33,2,9,0
TestSerializationNode.cpp,89,30,5,51,36,4,68,6,0.59,2,10,10,10,1,25,25,0,0,0
TestSerializeAmoebaAngleForce.cpp,99,33,10,50,36,10,71,13,0.66,2,8,8,8,1,27,24,2,2,0
TestSerializeAmoebaBondForce.cpp,94,33,10,45,31,10,57,13,0.73,2,7,7,7,1,25,21,2,2,0
TestSerializeAmoebaGeneralizedKirkwoodForce.cpp,103,35,15,47,33,10,62,13,0.74,2,7,7,7,1,29,22,3,5,0
TestSerializeAmoebaInPlaneAngleForce.cpp,104,33,14,51,37,10,75,13,0.65,2,9,9,9,1,30,24,2,4,0
TestSerializeAmoebaMultipoleForce.cpp,201,36,33,125,98,22,187,25,0.29,3,13,13,13,1,51,41,2,9,0
TestSerializeAmoebaOutOfPlaneBendForce.cpp,103,33,14,50,36,10,71,13,0.66,2,8,8,8,1,29,24,2,4,0
TestSerializeAmoebaPiTorsionForce.cpp,93,33,10,44,30,10,59,13,0.75,2,7,7,7,1,24,21,2,2,0
TestSerializeAmoebaStretchBendForce.cpp,99,33,12,48,30,14,62,17,0.69,2,8,8,8,1,27,23,2,3,0
TestSerializeAmoebaTorsionTorsionForce.cpp,144,33,21,83,57,23,107,26,0.4,4,8,8,8,1,24,20,1,3,0
TestSerializeAmoebaVdwForce.cpp,129,33,21,69,49,17,88,20,0.48,2,11,11,11,1,42,33,2,8,0
TestSerializeAmoebaWcaDispersionForce.cpp,108,33,17,52,38,10,73,13,0.63,2,8,8,8,1,32,25,2,6,0
TestSerializeAndersenThermostat.cpp,74,33,10,26,16,6,26,8,1.27,2,4,4,4,1,16,12,2,3,0
TestSerializeCMAPTorsion.cpp,111,33,9,64,45,18,96,20,0.52,2,12,12,12,1,35,31,2,3,0
TestSerializeCMMotionRemover.cpp,70,33,9,23,13,6,17,8,1.43,2,3,3,3,1,15,11,2,3,0
TestSerializeCustomAngleForce.cpp,107,33,9,60,45,14,96,16,0.55,2,12,12,12,1,33,29,2,3,0
TestSerializeCustomBondForce.cpp,106,33,9,59,44,14,92,16,0.56,2,12,12,12,1,33,29,2,3,0
TestSerializeCustomCentroidBondForce.cpp,158,33,9,111,84,31,177,33,0.3,2,23,23,23,1,59,55,2,3,0
TestSerializeCustomCompoundBondForce.cpp,135,33,9,88,68,22,141,24,0.38,2,17,17,17,1,47,43,2,3,0
TestSerializeCustomExternalForce.cpp,100,33,10,52,37,13,72,15,0.63,2,9,9,9,1,29,25,2,3,0
TestSerializeCustomGBForce.cpp,151,33,9,104,79,26,169,28,0.32,2,21,21,21,1,55,51,2,3,0
TestSerializeCustomHbondForce.cpp,152,33,9,105,82,25,181,27,0.31,2,22,22,22,1,56,52,2,3,0
TestSerializeCustomManyParticleForce.cpp,143,33,9,96,74,22,153,24,0.34,2,18,18,18,1,51,47,2,3,0
TestSerializeCustomNonbondedForce.cpp,148,33,9,101,81,21,175,23,0.33,2,21,21,21,1,54,50,2,3,0
TestSerializeCustomTorsionForce.cpp,108,33,9,61,46,14,100,16,0.54,2,13,13,13,1,34,30,2,3,0
TestSerializeDrudeForce.cpp,104,33,10,55,36,15,78,18,0.6,2,10,10,10,1,30,26,2,2,0
TestSerializeDrudeLangevinIntegrator.cpp,78,33,11,28,17,7,30,10,1.18,2,4,4,4,1,17,13,2,3,0
TestSerializeGayBerneForce.cpp,112,33,9,65,47,14,110,16,0.51,2,13,13,13,1,36,32,2,3,0
TestSerializeGBSAOBCForce.cpp,92,33,9,45,32,9,61,11,0.73,2,7,7,7,1,26,22,2,3,0
TestSerializeHarmonicAngleForce.cpp,89,33,11,40,27,9,50,11,0.82,2,6,6,6,1,23,19,2,3,0
TestSerializeHarmonicBondForce.cpp,87,33,10,39,26,9,46,11,0.85,2,6,6,6,1,23,19,2,3,0
TestSerializeIntegrator.cpp,236,31,13,180,144,44,267,46,0.17,8,7,7,7,1,22,22,0,0,0
TestSerializeMonteCarloAnisotropicBarostat.cpp,77,33,9,30,20,7,42,10,1.1,2,6,6,7,1,18,14,2,3,0
TestSerializeMonteCarloBarostat.cpp,74,33,9,27,17,6,30,8,1.22,2,4,4,4,1,17,13,2,3,0
TestSerializeMonteCarloMembraneBarostat.cpp,77,33,9,30,20,6,42,8,1.1,2,6,6,6,1,18,14,2,3,0
TestSerializeNonbondedForce.cpp,121,33,9,74,55,17,119,19,0.45,2,14,14,14,1,40,36,2,3,0
TestSerializePeriodicTorsionForce.cpp,90,33,10,42,29,9,58,11,0.79,2,7,7,7,1,24,20,2,3,0
TestSerializeRBTorsionForce.cpp,92,33,10,44,31,9,69,11,0.75,2,9,9,9,1,25,21,2,3,0
TestSerializeState.cpp,198,42,17,127,94,43,127,51,0.33,2,21,21,27,1,74,63,6,6,0
TestSerializeSystem.cpp,134,33,12,82,65,22,149,27,0.4,3,14,14,16,1,29,27,1,2,0
TestSerializeTabulatedFunctions.cpp,230,48,39,138,89,63,190,65,0.35,7,8,8,8,1,26,19,3,4,0
TestSettle.h,114,31,9,66,48,22,46,23,0.47,2,5,5,5,1,34,32,1,2,0
TestSplineFitter.cpp,180,31,8,134,89,82,161,84,0.23,5,14,14,14,1,26,26,0,0,0
TestSystem.cpp,124,37,12,69,51,18,105,20,0.54,2,16,16,16,1,40,34,2,4,0
TestVariableLangevinIntegrator.h,334,48,39,242,177,109,177,114,0.2,7,8,8,9,1,40,34,3,4,0
TestVariableVerletIntegrator.h,313,44,32,232,173,102,180,107,0.19,6,9,9,11,1,43,38,2,4,0
TestVectorize.cpp,193,35,11,144,102,35,292,37,0.24,7,11,11,33,1,20,20,0,0,0
TestVectorize8.cpp,236,37,18,162,102,39,300,42,0.23,8,10,10,45,1,21,20,1,1,0
TestVerletIntegrator.h,246,35,20,181,133,76,146,81,0.19,5,9,9,11,1,39,35,1,2,0
TestVirtualSites.h,475,63,28,373,291,143,338,165,0.17,8,11,11,16,1,50,46,1,2,0
ThreadPool.cpp,129,32,14,82,52,22,55,23,0.39,9,2,2,2,1,8,8,0,0,0
ThreadPool.h,111,74,7,25,2,20,0,19,2.96,0,0,0,0,0,0,0,0,0,0
timer.h,59,35,4,5,2,2,2,2,7.0,1,1,1,1,1,5,5,0,0,0
tnt.h,64,28,14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
tnt_array1d.h,278,31,74,149,32,81,31,52,0.21,21,1,1,1,1,6,4,0,0,0
tnt_array1d_utils.h,230,19,62,142,59,48,56,36,0.13,10,3,3,3,1,15,13,0,2,0
tnt_array2d.h,315,33,80,186,57,96,61,67,0.18,21,2,2,2,1,7,6,0,1,0
tnt_array2d_utils.h,287,32,67,184,90,77,87,64,0.17,11,4,4,5,1,18,15,0,3,0
tnt_array3d.h,296,24,73,187,68,109,72,77,0.13,20,2,2,3,1,8,7,0,1,0
tnt_array3d_utils.h,236,1,64,167,98,86,97,74,0.01,10,5,5,6,1,19,15,0,3,0
tnt_cmat.h,580,41,143,322,151,128,168,108,0.13,37,2,2,2,1,11,8,0,2,0
tnt_fortran_array1d.h,267,29,69,138,30,76,29,49,0.21,19,1,1,1,1,6,5,0,0,0
tnt_fortran_array1d_utils.h,242,40,57,142,59,48,56,36,0.28,10,3,3,3,1,15,13,0,2,0
tnt_fortran_array2d.h,225,21,64,120,25,73,25,47,0.17,18,1,1,1,1,5,4,0,1,0
tnt_fortran_array2d_utils.h,236,19,49,165,78,67,76,55,0.12,10,4,4,5,1,18,15,0,3,0
tnt_fortran_array3d.h,223,20,60,119,27,74,26,49,0.17,17,1,1,1,1,6,4,0,1,0
tnt_fortran_array3d_utils.h,249,19,59,167,98,86,97,74,0.11,10,5,5,6,1,19,15,0,3,0
tnt_i_refvec.h,243,51,46,124,37,54,37,34,0.41,14,2,2,2,1,7,6,0,1,0
tnt_math_utils.h,34,9,8,14,5,6,3,3,0.64,1,2,2,2,1,11,10,0,1,0
tnt_sparse_matrix_csr.h,103,53,23,28,6,25,6,17,1.89,7,1,1,1,1,1,1,0,0,0
tnt_stopwatch.h,95,18,20,54,16,20,15,18,0.33,6,2,2,2,1,6,6,0,0,0
tnt_subscript.h,54,35,9,4,0,4,0,2,8.75,0,0,0,0,0,0,0,0,0,0
tnt_vec.h,404,44,98,203,86,80,94,64,0.22,30,1,1,1,1,9,6,0,1,0
tnt_version.h,39,22,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
Units.h,97,77,6,12,10,12,0,11,6.42,0,0,0,0,0,0,0,0,0,0
VariableLangevinIntegrator.cpp,95,30,10,48,28,9,32,12,0.62,7,2,2,2,1,6,6,0,0,0
VariableLangevinIntegrator.h,175,123,7,41,8,21,8,20,3.0,8,1,1,1,1,3,3,0,0,0
VariableLangevinIntegratorProxy.cpp,63,30,6,25,17,7,15,7,1.2,3,1,1,1,1,8,8,0,0,0
VariableLangevinIntegratorProxy.h,17,1,5,8,0,6,0,5,0.12,0,0,0,0,0,0,0,0,0,0
VariableVerletIntegrator.cpp,90,30,9,44,24,9,28,12,0.68,7,2,2,2,1,6,6,0,0,0
VariableVerletIntegrator.h,123,90,7,22,2,14,2,13,4.09,2,1,1,1,1,3,3,0,0,0
VariableVerletIntegratorProxy.cpp,57,30,6,19,11,5,11,7,1.58,3,1,1,1,1,6,6,0,0,0
VariableVerletIntegratorProxy.h,17,1,5,8,0,6,0,5,0.12,0,0,0,0,0,0,0,0,0,0
Vec3.h,168,51,24,90,44,32,36,30,0.57,19,1,1,1,1,4,4,0,0,0
vecmath.cpp,8,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0
vectorize.h,45,31,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
vectorize8.h,277,45,36,184,70,69,65,68,0.24,56,1,1,1,1,3,3,0,0,0
vectorize_neon.h,364,51,45,265,108,100,91,100,0.19,74,1,1,1,1,3,3,0,0,0
vectorize_pnacl.h,362,49,52,257,93,106,73,105,0.19,74,1,1,1,1,3,3,0,0,0
vectorize_sse.h,329,49,45,231,75,91,71,89,0.21,74,1,1,1,1,3,3,0,0,0
vectypes.h,1251,198,141,908,291,384,457,219,0.22,114,1,1,1,1,8,8,0,0,0
VerletIntegrator.cpp,79,30,8,35,18,8,22,11,0.86,6,2,2,2,1,5,5,0,0,0
VerletIntegrator.h,85,60,7,14,0,10,0,9,4.29,0,0,0,0,0,0,0,0,0,0
VerletIntegratorProxy.cpp,55,30,6,17,9,5,9,7,1.76,3,1,1,1,1,5,5,0,0,0
VerletIntegratorProxy.h,17,1,5,8,0,6,0,5,0.12,0,0,0,0,0,0,0,0,0,0
VirtualSite.cpp,137,30,18,85,43,24,45,22,0.35,16,2,2,2,1,5,5,0,0,0
VirtualSite.h,231,168,11,48,0,30,0,29,3.5,2,1,1,1,1,2,2,0,0,0
vmem.cpp,1287,266,220,589,434,158,344,155,0.45,29,4,4,5,2,27,19,3,5,0
vmem.h,240,113,46,50,5,40,4,34,2.26,4,1,1,1,1,3,3,0,0,0
windowsExport.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportAmoeba.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportAmoebaReference.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportCpu.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportCuda.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportCudaCompiler.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportDrude.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportOpenCL.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportPme.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsExportRpmd.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
windowsIncludes.h,41,22,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
x86.h,21,9,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
x86assembler.cpp,4241,422,779,2829,2320,256,2796,182,0.15,21,47,40,53,22,185,131,15,34,0
x86assembler.h,6595,2599,1114,2653,2618,2630,4168,4126,0.98,4108,1,1,1,1,1,1,0,0,0
x86compiler.cpp,1398,171,236,810,620,208,504,144,0.21,51,4,3,4,2,22,15,1,3,0
x86compiler.h,5637,2728,865,1782,1390,1536,2217,2244,1.53,2088,1,1,1,1,1,1,0,0,0
x86context.cpp,5787,764,1124,3637,2889,904,2589,782,0.21,90,12,8,13,5,54,38,5,10,0
x86context_p.h,523,155,124,230,121,91,98,81,0.67,19,1,1,1,1,12,9,0,3,0
x86cpuinfo.cpp,409,69,71,194,145,34,188,28,0.36,5,17,16,18,2,66,35,8,10,0
x86cpuinfo.h,273,126,36,105,7,89,6,28,1.2,7,1,1,1,1,3,3,0,0,0
x86inst.cpp,4971,88,71,4704,2508,4662,36,27,0.02,2,9,9,9,8,36,28,2,7,0
x86inst.h,2410,1790,177,1584,48,1494,47,79,1.13,40,1,1,1,1,3,3,0,0,0
x86operand.cpp,85,18,21,41,28,14,24,12,0.44,3,3,3,3,1,15,12,0,3,0
x86operand.h,2030,871,303,961,581,599,655,737,0.91,461,1,1,1,1,2,2,0,0,0
x86operand_regs.cpp,285,34,23,225,223,225,0,2,0.15,0,0,0,0,0,0,0,0,0,0
x86scheduler.cpp,94,49,18,21,1,18,1,15,2.33,3,1,1,1,1,8,2,5,0,0
x86scheduler_p.h,63,30,15,9,0,8,0,7,3.33,0,0,0,0,0,0,0,0,0,0
XmlSerializer.cpp,198,58,17,119,74,29,70,33,0.49,8,3,3,4,2,17,14,2,1,0
XmlSerializer.h,98,53,7,32,11,17,9,13,1.66,3,1,1,1,1,6,6,0,0,0
zone.cpp,195,35,43,112,85,27,69,24,0.31,8,3,3,4,2,18,13,2,3,0
zone.h,221,125,41,51,16,33,10,28,2.45,6,1,1,1,1,5,4,0,1,0
