hash,time,message,buggy
8d0fee5,2015-10-01 11:00:43,More optimizations to CPU platform,0
0412e25,2015-10-01 11:27:06,Fixed compilation errors on Windows,1
7513142,2015-10-01 12:06:49,Fixed a bug,1
eb0d246,2015-10-01 12:48:55,Merge pull request #1164 from swails/fixunits,0
a20944f,2015-10-01 12:49:50,Merge pull request #1163 from peastman/cpuopt,0
28423ca,2015-10-01 15:11:23,Fix units of returned dipoles and quadrupoles from AmoebaMultipoleForce.,0
1f2b65d,2015-10-02 10:16:16,Further improved energy accuracy in mixed precision mode,0
59bd8d1,2015-10-02 10:30:41,Merge pull request #1165 from peastman/mixedenergy,0
efb0dd7,2015-10-05 13:59:54,Fixed a bug in AmoebaMultipoleForce,1
cecc774,2015-10-05 14:07:43,Merge branch 'master' into hardwall,0
469cdca,2015-10-05 17:11:16,CUDA and OpenCL implementation of hard wall constraints for DrudeLangevinIntegrator,0
fce85f6,2015-10-06 10:57:22,Fixed python API for DrudeLangevinIntegrator,0
07afe54,2015-10-06 11:17:24,Merge pull request #1171 from peastman/hardwall,0
10adfad,2015-10-06 11:44:50,Try to build without JOM,0
4b431ec,2015-10-06 12:26:08,Merge pull request #1172 from rmcgibbo/try-build-without-jom,0
8a6c98c,2015-10-06 23:45:29,Add permissive flag to permit undefined atomtypes when reading charmm parameter files,0
3dee925,2015-10-07 01:01:18,fix use of permissive,0
b290040,2015-10-07 01:07:24,removed permissive arg on constructor to keep python 2 happy,0
d671074,2015-10-07 02:52:16,add kwargs to constructor,0
b945703,2015-10-07 02:55:26,Add par_all22_prot.inp for testing permissive charmm param reader,0
f8ef61c,2015-10-07 09:37:42,Merge pull request #1174 from peastman/amoebabug,0
d1afc97,2015-10-07 10:39:34,Merge pull request #1173 from mj-harvey/charmm-permissive,0
3d4ba77,2015-10-07 10:53:40,Removed some unnecessary double precision,0
eb77eb6,2015-10-07 11:45:04,Test case for charmm permissive read,0
b38618a,2015-10-07 11:47:03,Merge pull request #1175 from peastman/amoebadouble,0
5008890,2015-10-07 15:10:56,Add par*.inp files rq for test to CMake rule,0
dd5e8e8,2015-10-08 15:54:58,Added checks for nan coordinates in CUDA and OpenCL,0
0b75181,2015-10-08 19:31:20,add switchDistance to AmberPrmtopFile constructor,0
a1113e7,2015-10-08 19:44:01,add switchdistance= to AmberPrmtopFile,0
63e9533,2015-10-09 08:55:48,Merge pull request #1180 from swails/fixes,0
6b2aa2c,2015-10-09 10:37:59,Add code supporting input with and without units for CharmmPsfFile.,0
56d3b85,2015-10-09 11:47:24,Merge pull request #1178 from peastman/nancheck,0
65a581b,2015-10-09 13:44:10,Per-atom parameters can be taken from residue templates,0
c741523,2015-10-18 17:38:50,Add test for issue #1991,0
b00edc8,2015-10-19 00:18:29,Update based on code review,0
fd792ec,2015-10-19 01:17:13,Fix for r=0 in periodicdistance,0
8eaf3c9,2015-10-19 11:07:13,Merge pull request #1192 from rmcgibbo/add-test-for-1191,0
ecc7e01,2015-10-20 18:14:45,Modify Context.getState to accept a set of indices in addition to a bitmask,0
27047bc,2015-10-22 13:02:47,No GMX include directory in example,0
f04f1c7,2015-10-23 15:57:53,Enable testing of OpenCL platform on Travis-CI,0
43926c4,2015-10-23 19:45:38,Ensure context can be created when selecting CUDA device,0
4930cd8,2015-10-25 12:59:55,Update CudaContext.cpp,0
eb5a680,2015-10-25 13:19:58,code review,0
1bea63f,2015-10-25 16:40:44,Control what device is used for OpenCL tests,0
0d34441,2015-10-25 23:16:08,Fix thread synchronization in customCentroidBond.cl,0
73cfcd6,2015-10-26 08:00:16,Add getNumAtoms()  getNumResidues()  and getNumChains() to simtk.openmm.app.Topology,0
e5762fb,2015-10-26 08:28:55,Added Python test for Topology getters.,0
9639837,2015-10-26 08:42:30,Add Python test to catch force deepcopy bug,0
1289d16,2015-10-26 09:03:40,Fix typo in Python test,0
c82f3c1,2015-10-26 09:20:09,Update deepcopy test,0
a1372d5,2015-10-26 09:29:28,Revert force deepcopy code to earlier working version.,0
eb2f347,2015-10-26 09:30:41,Fix Topology Python test.,0
84cf2d0,2015-10-26 10:04:33,Merge pull request #1209 from rmcgibbo/cl-custom-centroid-bond,0
1d11b99,2015-10-26 10:10:25,Merge pull request #1201 from rmcgibbo/gmx-include,0
b5330c3,2015-10-26 10:23:25,Simplify Topology.getNumChains(),0
2e3d3de,2015-10-26 11:41:17,Rework .travis.yml to increase speed  especially for OpenCL,0
5989965,2015-10-26 12:07:38,Grumble grumble,0
d74e478,2015-10-26 12:37:16,Fix typo in getNumAtoms() and getNumResidues() implementation,0
2b66a71,2015-10-26 13:04:55,Compare contents of deepcopy Force objects in Python tests.,0
7a22ce9,2015-10-26 13:16:01,Rework and streamline deepcopy and pickle tests,0
cad8d29,2015-10-26 13:19:13,Revert integrator deepcopy,0
d4853ae,2015-10-26 13:33:56,Merge pull request #1208 from rmcgibbo/cl-test-device,0
1006797,2015-10-26 13:48:16,Force objects can now be pickled/unpickled,0
2049b1f,2015-10-26 14:40:17,Merge pull request #1211 from jchodera/deepcopy,0
2c80cda,2015-10-26 14:42:07,Merge pull request #1210 from jchodera/top,0
6552f80,2015-10-27 10:59:50,Minor optimizations to CPU neighbor list,0
ea15e2b,2015-10-27 11:48:01,Merge pull request #1215 from peastman/cpuopt,0
381e814,2015-10-27 11:52:05,Fix segfault in swig wrappers,0
61ab8cb,2015-10-27 13:11:20,Local memory array was wrong size with CPU device,0
d2453d1,2015-10-27 13:11:51,Increased a tolerance that was too small on some devices in single precision mode,0
c95bd96,2015-10-27 13:44:39,Removed debug code,0
dddc9e4,2015-10-27 14:02:36,Merge pull request #1217 from peastman/clcpubugs,0
433ca1e,2015-10-27 14:43:40,Merge pull request #1205 from rmcgibbo/which-device,0
9314ff6,2015-10-27 14:46:12,Merge pull request #1199 from rmcgibbo/groups,0
87ce9cc,2015-10-27 14:47:46,Clean up some of the swig typemaps,0
6d855c3,2015-10-27 16:04:54,Merge pull request #1216 from rmcgibbo/fix-segfault,0
9ff00fb,2015-10-27 23:17:06,Reinstate fast copy methods,0
ef9a105,2015-10-28 10:14:46,Merge pull request #1219 from rmcgibbo/fastcopy,0
5d9a166,2015-10-28 10:32:14,Added documentation for residue template parameters  plus other minor documentation updates,0
1f7985e,2015-10-28 11:14:26,Support residue template parameters for CustomManyParticleForce,0
6a985cf,2015-10-28 12:08:55,Merge pull request #1182 from peastman/residueparams,0
38e6be1,2015-10-28 21:09:58,Check for index validity when setting interaction groups,0
54e86e7,2015-10-29 10:07:49,Merge pull request #1221 from rmcgibbo/interaction-group-checkindex,0
21e0336,2015-10-29 11:17:23,Fixed some test failures on OpenCL with CPU device,0
0846879,2015-10-29 11:42:27,Merge pull request #1223 from peastman/gberrors,0
fd473ee,2015-10-29 13:54:00,Merge branch 'master' into nucleic,0
596a419,2015-10-29 14:46:15,Merge pull request #1212 from rmcgibbo/cl2,0
7e444f6,2015-10-29 15:42:28,[CMake] set CMAKE_OSX_SYSROOT,0
6a50de8,2015-10-29 17:00:21,Fix force group 31,0
015bbb6,2015-10-29 17:22:09,Add OS X and CUDA builds to Travis-CI config,0
98d053d,2015-10-30 00:19:22,Improve docstrings,0
5151d50,2015-10-30 10:06:41,Merge pull request #1226 from rmcgibbo/forcegroup-31,0
ca6c179,2015-10-30 10:08:35,Merge pull request #1225 from rmcgibbo/cmake,0
7323ad8,2015-10-30 10:30:52,Merge pull request #1227 from rmcgibbo/osx,0
1d7b930,2015-10-31 14:55:27,Validation of interaction groups now occurs during kernel initialization.,0
876c1fb,2015-10-31 21:21:57,Fix OSX build,0
8d5edd4,2015-10-31 21:27:04,Fix swig download too,0
1a513a6,2015-11-01 13:04:00,getState enforcePeriodicBox with triclinic unit cells,0
4c490d9,2015-11-01 13:21:25,Add test,0
2246b86,2015-11-01 13:24:04,Add copyright,0
d99fa29,2015-11-01 13:27:32,Fix typo,0
38dc3a3,2015-11-02 10:32:35,Merge pull request #1232 from rmcgibbo/fix-osx,0
704b15b,2015-11-02 10:53:09,Merge branch 'master' into enforcePeriodicBox,0
89904a9,2015-11-02 11:58:14,Update RPMD enforcePeriodicBox to support triclinic unit cells,0
6563e35,2015-11-02 12:39:33,Merge pull request #1234 from rmcgibbo/enforcePeriodicBox,0
f6aa7ce,2015-11-02 13:19:18,Merge remote-tracking branch 'upstream/master' into groups,0
f680718,2015-11-02 14:01:34,Merge pull request #1230 from jchodera/groups,0
85b0ef0,2015-11-02 16:15:35,Added neutralize option to addSolvent(),0
cf9795e,2015-11-02 16:41:21,Added Context::getParameters(),0
856aab5,2015-11-02 16:47:29,Update docstrings in amd.py and mtsintegrator.py,0
0f1c973,2015-11-02 16:52:50,Merge pull request #1235 from peastman/neutralize,0
244d595,2015-11-02 17:10:36,Fixed Python API for getParameters(),0
05544a8,2015-11-02 17:45:12,Fix improper removal of docstring in DrudeForce.h,0
3a88177,2015-11-02 18:29:33,Merge pull request #1236 from peastman/parameters,0
55a8d83,2015-11-02 22:53:23,Sphinx,0
0d8b516,2015-11-02 23:02:07,remove excessive comments,0
f42dd86,2015-11-02 23:03:46,Remove module name,0
df7bbe0,2015-11-03 13:22:20,Clean up some extended summary docstrings,0
4d55c9e,2015-11-03 14:16:34,Autogenerate more  and switch themes,0
82e6bcd,2015-11-03 14:25:59,No signatures in listing,0
c65757f69,2015-11-03 14:37:58,Document,0
bc41b7a,2015-11-03 14:39:48,addExtraParticles() can use bonds to select positions,0
a73b7f0,2015-11-03 14:58:48,Fix two missing classes,0
6761ed7,2015-11-03 15:14:06,different logo,0
0923921,2015-11-03 15:34:24,Remove junk,0
22784f4,2015-11-03 16:34:22,Add CMake files,0
0fd8cfe,2015-11-03 16:46:01,Created API for CompoundIntegrator,0
fa993f1,2015-11-03 16:55:44,Fix state() docstring,0
6cf9070,2015-11-03 16:59:06,Fix modeller docstring,0
d315075,2015-11-03 17:11:31,Fix forcefield.py,0
bed427e,2015-11-03 17:30:05,Fix more python docstrings  especially __init__ functions,0
292f9ab,2015-11-03 19:33:59,Fix install,0
019480d,2015-11-04 00:24:59,Nicer with napoleon I think,0
af95a53,2015-11-04 12:00:04,Continuing to implement CompoundIntegrator,0
7696ce1,2015-11-04 13:03:48,Merge master,0
61ca19f,2015-11-04 13:22:29,Fix cmake,0
ab98fc9,2015-11-04 13:25:17,Unused,0
85bfd73,2015-11-04 13:25:52,Remove unused file,0
70d84f3,2015-11-04 14:25:29,Update appveyor.yml,0
5fa6fbc,2015-11-04 15:40:07,Finished implementing CompoundIntegrator,0
5606928,2015-11-04 15:52:19,Fixed Python API for CompoundIntegrator,0
1a3411a,2015-11-04 16:08:13,Added documentation on CompoundIntegrator,0
0e3c6c0,2015-11-04 17:03:21,Merge pull request #1245 from peastman/compoundintegrator,0
c844390,2015-11-04 17:55:09,Fix some code review issues,0
8e6bae8,2015-11-05 00:27:31,Fix some issues with generating doxygen python API docs,0
8570f43,2015-11-05 11:15:13,Merge pull request #1248 from swails/warnings,0
59b0b53,2015-11-05 12:16:24,Merge pull request #1244 from pandegroup/rmcgibbo-patch-1,0
f07ac7b,2015-11-05 12:42:15,Fix some of the return values,0
8b4a921,2015-11-05 12:54:27,Fix some return values,0
48d5437,2015-11-05 12:58:06,Whoops,0
d74a4cc,2015-11-05 13:02:15,Merge master,0
197d776,2015-11-05 13:38:55,Fix a handful of compiler warnings,0
6403d1e,2015-11-05 13:40:08,dos2unix AmoebaVdwForce.h,0
5cb6ad0,2015-11-05 15:30:16,Fixed a race condition in energy computation,0
857cda6,2015-11-05 16:06:47,Merge pull request #1249 from peastman/energyrace,0
cb0fe1b,2015-11-06 11:01:23,ForceField will not create duplicate constraints,0
eb1c585,2015-11-06 11:17:03,Bug fix,1
0e34623,2015-11-06 11:43:25,Merge pull request #1250 from peastman/constraints,0
58f5168,2015-11-06 15:00:47,Merge pull request #1240 from peastman/extraparticles,0
3e4f386,2015-11-06 16:07:19,Added missing support for LocalCoordinatesSite,0
6ba0058,2015-11-06 16:34:04,Merge pull request #1252 from peastman/localcoords,0
a214e8a,2015-11-10 22:55:39,Changes necessery for VS2015,0
eaff4ba,2015-11-10 23:09:37,Update pthread.h,0
d137b53,2015-11-11 10:10:52,Merge pull request #1256 from rmcgibbo/vs2015,0
6391f72,2015-11-11 10:53:00,Residue templates can specify atoms by name instead of index,0
a195331,2015-11-11 15:35:15,Merge branch 'docstrings' of github.com:rmcgibbo/openmm into docstrings,0
1db3314,2015-11-11 15:43:55,Code review -- Python docstring fixes,0
80cc954,2015-11-12 11:30:29,Merge pull request #1228 from rmcgibbo/docstrings,0
3c49e1e,2015-11-12 15:05:55,Deploy development docs to S3,0
4601d1f,2015-11-12 15:17:39,Update .travis.yml,0
ddebf9e,2015-11-12 15:43:13,Update .travis.yml,0
5cc44e2,2015-11-12 16:22:50,Merge pull request #1260 from rmcgibbo/docs,0
c741851,2015-11-12 16:37:58,Deploy requires AWS region,0
bdafe2e,2015-11-12 16:43:01,Merge pull request #1261 from rmcgibbo/docs2,0
d829904,2015-11-12 17:09:31,Update .travis.yml,0
f5499fb,2015-11-12 21:22:04,AMD docstring fix,0
4bbfd3d,2015-11-13 11:25:28,AMD docstring,0
be0387b,2015-11-13 12:17:30,Merge pull request #1262 from rmcgibbo/docstring2,0
51b7f9e,2015-11-14 22:06:01,Merge master,0
9af3e56,2015-11-14 23:45:04,Add new search extension,0
7139275,2015-11-16 11:43:10,Minor updates to documentation,0
1857850,2015-11-16 13:38:48,Merge pull request #1258 from peastman/atomnames,0
43f07a1,2015-11-17 00:14:23,Fix #1213 addInteractionGroup should accept `set` values as parameters.,0
b20c20f,2015-11-17 15:17:00,Merge pull request #1264 from philiptzou/pull-request-ordered-set-fix,0
9d38051,2015-11-17 15:50:08,Update conf.py,0
4daa1ac,2015-11-19 13:00:07,Fixed bugs that affected nucleotides in AMOEBA,1
69d7dc4,2015-11-19 13:19:48,Hopefully finished with supporting nucleotides in AMOEBA,0
14e7860,2015-11-19 15:24:47,Deleted GBVIForce,0
167ae8a,2015-11-19 16:07:26,Merge pull request #1271 from peastman/gbvi,0
1c938ce,2015-11-20 10:45:01,Merge branch 'master' into amber-switching,0
40dfdee,2015-11-20 11:17:57,Merge pull request #1272 from swails/amber-switching,0
9e934f6,2015-11-20 11:32:19,Fix unit handling in switchDistance and add tests.,0
35adccb,2015-11-20 13:24:02,Fix docstring.,0
cb2ad95,2015-11-20 13:25:31,More clarification.,0
6bb532a,2015-11-20 14:10:54,Increased SHAKE iterations when positioning extra particles,0
4fd6934,2015-11-20 15:39:43,Updated the user guide to clarify how to save simulations results and progress. Also added a small note about the determinism of simulations on different platforms.,0
d92e093,2015-11-20 17:21:45,Merge pull request #1273 from peastman/shake,0
6463111,2015-11-23 10:48:53,Fixed bug in getState() when enforcing periodic boundary conditions,1
83cfc85,2015-11-23 11:42:21,Merge pull request #1275 from peastman/enforceperiodic,0
a56ba94,2015-11-25 15:16:52,add CONECT bonds for multimodel pdb files,0
42b7ccd,2015-12-01 11:39:31,Merge pull request #1276 from rafwiewiora/multi_model_conect,0
4d32047,2015-12-01 16:08:42,Merge pull request #1279 from peastman/nucleic,0
cd4031f,2015-12-03 14:12:09,Merge branch 'master' of github.com:pandegroup/openmm into sphinx,0
db0e421,2015-12-03 15:17:53,Add _template path,0
84017c9,2015-12-03 17:38:26,Sphinx C++ documentation,0
9fb3f33,2015-12-03 17:50:35,Small fixes,0
6fdedd2,2015-12-03 17:50:57,Merge branch 'sphinx' of github.com:rmcgibbo/openmm into sphinx,0
8cd5bed,2015-12-03 17:57:27,platform,0
52bd072,2015-12-07 19:49:54,Non-PME OPT calculations now use a much more efficient Cartesian field algorithm for the dipole response force terms.,0
62cc234,2015-12-07 20:28:15,Added Cartesian field-like OPT dipole response gradients to the PME routine.,0
10b9e98,2015-12-08 15:10:45,PDBFile change metal bond behavior to that of PDBxFile,0
f2fc135,2015-12-08 16:07:11,fix after final check,0
94823d8,2015-12-08 19:17:33,Unified direct and reciprocal field gradient terms for OPT.Tested with a triclinic crystal.,0
2d2f05c,2015-12-08 19:25:11,Merge branch 'master' of github.com:pandegroup/openmm into genpt,0
34afae6,2015-12-08 21:53:56,Fixed a silly cut 'n' paste error and  hopefully  the SWIG generation problem.,1
ce042c8,2015-12-08 22:52:16,is not None,0
c12298b,2015-12-08 23:17:25,Single char fix to PT code.,0
0a608bf,2015-12-09 11:19:46,Fixed bug in NoCutoff PT polarization routine.,1
2913b68,2015-12-09 11:42:13,Added some tests for the PT polarization routines.,0
aff6ab5,2015-12-09 11:58:44,add removeBondsToMetals argument,0
d44805d,2015-12-09 11:59:55,fix comment,0
368f4df,2015-12-10 00:42:46,revert changes to only not add bonds between metals and standard residues,0
a802dfc,2015-12-10 16:34:07,Add OpenCL to Appveyor and fix nosetests,0
86b2af1,2015-12-11 15:49:07,Fixed error in energy computation,1
0af10b1,2015-12-11 16:22:03,Minor changes to doxygen comments,0
3a1936f,2015-12-11 16:28:03,Merge pull request #1290 from peastman/energyfix,0
4bafde3,2015-12-11 17:00:44,Merge pull request #1291 from peastman/platformdoc,0
8807d7b,2015-12-12 15:07:12,Fix path,0
60352b1,2015-12-12 17:31:28,Add narative to forces,0
293f76e,2015-12-12 19:51:10,Some assorted fixes,0
c64a84e,2015-12-13 18:27:09,Move things onto one page,0
cfc0c56,2015-12-13 18:42:34,Add toc,0
ac85f36,2015-12-13 19:07:16,Remove superfluous stuff from doxyfile,0
322bd63,2015-12-13 19:09:43,Update CustomHbondForce.h,0
90fea16,2015-12-13 20:18:48,Other header updates to bring docs into consistency with function signatures,0
ad561fb,2015-12-13 21:43:49,other doxyfile,0
5f9e7d0,2015-12-14 09:33:18,Merge pull request #1289 from rmcgibbo/appveyor-opencl2,0
239dc39,2015-12-14 11:02:14,Merge pull request #1294 from pandegroup/rmcgibbo-patch-1,0
eb943ac,2015-12-14 12:26:50,Added serialization proxy for CustomCentroidBondForce,0
844a91b,2015-12-14 13:08:45,Merge pull request #1295 from peastman/centroid,0
c4d95a4,2015-12-14 13:37:38,Add instructions to build documentation,0
c6e1397,2015-12-14 13:42:29,Add some spacing,0
7b56791,2015-12-14 14:03:22,Remove subdirectory gitignore,0
ec694ba,2015-12-14 14:44:45,Add __future__ import for legacy python,0
80d4138,2015-12-14 15:36:51,Bug fixes,1
cab0faf,2015-12-14 16:38:40,Merge pull request #1296 from peastman/bugs,0
ecc3beb,2015-12-14 16:43:57,Merge branch 'master' of github.com:pandegroup/openmm into sphinx,0
84884d2,2015-12-14 17:07:22,Fix description of state on front page,0
2a02b6f,2015-12-15 11:25:58,Minor optimization,0
51f82c0,2015-12-15 11:28:30,Merge branch 'genpt' of https://github.com/andysim/openmm into extrapolated,0
6ed5d68,2015-12-15 11:54:26,Merge pull request #1299 from peastman/reorder,0
ed47828,2015-12-15 13:48:55,Add ccache,0
cd03350,2015-12-15 17:16:40,Lots of cleanup to extrapolated polarization,0
461fcdf,2015-12-15 18:26:56,Merge pull request #1300 from rmcgibbo/ccache,0
c8cbc3d,2015-12-16 00:42:05,add support for extraParticleIdentifier,0
89635b8,2015-12-16 01:24:26,fix writeFile for extraParticleIdentifier=None,0
adb707e,2015-12-16 02:59:10,PdbStructure passes element EP to PDBFile  rather than any extraParticleIdentifier,0
c3a7440,2015-12-16 10:14:39,Merge pull request #1238 from rmcgibbo/sphinx,0
1589d42,2015-12-16 14:26:07,Further cleanup to extrapolated polarization,0
e680481,2015-12-18 17:12:25,Support GK with extrapolated polarization,0
50c7b54,2015-12-21 12:30:35,Convert CustomGBForce implementations of Amber models to subclasses.,0
0804c33,2015-12-21 12:37:02,Oops... add code mistakenly left over.,0
4a27946,2015-12-23 14:32:39,Fix parameter checking.,0
fc22bf1,2015-12-23 14:55:11,Pull parameter conversion into the CustomGBForce subclasses themselves.,0
90886d4,2015-12-24 14:01:03,Merge pull request #1310 from swails/gbfrc,0
130f9e9,2015-12-28 04:59:51,standardResidues,0
42d9390,2015-12-28 10:34:38,Merge pull request #1285 from rafwiewiora/pdbfile_metals,0
fd74112,2015-12-30 21:43:10,Move all of the logic for GB parameter assignment into the new subclasses,0
e79f148,2015-12-30 21:47:14,Remove unnecessary trailing  ,0
233b969,2016-01-01 08:44:59,Fix syntax error.,1
ce66152,2016-01-01 08:46:11,Fix some forgotten references.,0
928caf6,2016-01-01 10:33:58,Initial implementation of forcefield handlers,0
24d1a21,2016-01-01 11:57:36,Add methods to retrieve all bonds  internal bonds  and external bonds to Topology.Residue,0
b98273c,2016-01-01 12:19:02,Clean up interface for adding bonds to residue templates.,0
594196d,2016-01-01 12:38:29,Add tests for registering forcefield residue template generators.,0
15d9270,2016-01-01 12:42:53,Attempt to fix fglrx travis issues.,0
eb9a4b6,2016-01-01 12:46:04,Another attempt to fix travis.,0
ed60a4c,2016-01-01 13:01:18,Revert travis changes,0
f14330b,2016-01-01 13:04:43,Refactor out nested function in ForceField.createSystem(),0
007551a,2016-01-01 13:24:53,Fix bug in _getResidueTemplateMatches(),1
138d74f,2016-01-01 13:36:58,Bugfix in _getResidueTemplateMatches,0
2efac76,2016-01-01 13:48:47,Bugfix in ForceField.registerTemplateGenerator(),0
28be589,2016-01-01 13:49:35,Bugfix in TestTopology,0
17e2b78,2016-01-01 16:24:06,Bugfixes in Residue bond accessors and ForceField.createSystem(),0
9a6ec70,2016-01-01 16:30:38,Try fixing travis again.,0
9dd7fbd,2016-01-01 16:44:07,More travis.,0
1c603b1,2016-01-01 16:47:20,Fix uuid issue with TestForceField.,0
c147e06,2016-01-01 16:53:33,Fix broken TestTopology test.,0
948fd27,2016-01-01 17:02:05,Another travis fix attempt,0
c2dd997,2016-01-01 17:07:26,Bugfix in TestForceField tests of registerTemplateGenerator(),0
9cd2002,2016-01-01 17:18:45,Fix travis following migration to legacy precise infrastructure.,0
519d9de,2016-01-01 17:29:18,Bugfixes in TestForceField,0
2b85480,2016-01-01 18:17:09,Merge pull request #1314 from jchodera/fix-travis-restricted,0
ab60c41,2016-01-01 23:15:01,Modify TestForceField to use atom types instead of classes.,0
48d99fe,2016-01-02 07:48:53,Added more helpful error messages when atom type lookup fails.,0
3244fec,2016-01-02 07:50:20,Fixed simple ffxml file in TestForceField.,0
7b767ce,2016-01-02 08:31:01,Add more informative error message when loading ffxml file fails.,0
c55636e,2016-01-02 09:28:31,Refine error message on reading file.,0
92cde5c,2016-01-02 09:38:54,Convert atom types from tuple to private inner class.,0
8190f59,2016-01-02 09:43:21,Fix issue with simple ffxml StringIO in TestForceField.,0
7ccab81,2016-01-02 10:13:22,Fix bug in _AtomType instantiation in ForceField.,1
1d75fbf,2016-01-02 14:10:29,Fix alanine dipeptide example by including CRYST record in explicit  add .inpcrd files for explicit and implicit.,0
ab4d2e2,2016-01-02 14:24:13,Attempt to fix travis test timeout.,0
384b89e,2016-01-02 14:33:14,Working on fixing issues with TestModeller caused by change of alanine-dipeptide-explicit.pdb,0
6155bda,2016-01-02 14:58:07,Fix alanine-dipeptide-explicit.pdb,0
4620cd7,2016-01-02 15:45:56,Clean up comments in TestForceField.py.,0
01016de,2016-01-02 16:35:50,Added documentation of residue template generator with admonition that feature is experimental and API is subject to change.,0
3ccbd7f,2016-01-02 17:30:30,Merge remote-tracking branch 'upstream/master' into forcefield-handlers,0
77b62e9,2016-01-02 17:30:47,Reduce travis test time to try to avoid timeout,0
92d128a,2016-01-02 17:45:09,Minor cleanup.,0
56deead,2016-01-03 16:42:28,Rewrite run-ctest.py,0
7b778da,2016-01-04 10:27:07,Merge pull request #1317 from rmcgibbo/run-ctest,0
1ca013a,2016-01-04 10:57:31,Merge remote-tracking branch 'upstream/master' into forcefield-handlers,0
ac57dde,2016-01-04 15:44:14,Weird  I thought I had fixed that.,0
4341179,2016-01-05 12:29:55,Merge pull request #1322 from swails/py3,0
40cdd7f,2016-01-05 14:18:53,Python 3 does not have dict.itervalues,0
a4e2d9a,2016-01-05 15:08:00,Began CUDA implementation of extrapolated polarization,0
a5c95be,2016-01-06 11:55:38,Fix ambiguous overloaded function in Visual Studio 2015,0
8ae798b,2016-01-06 13:23:30,Merge pull request #1325 from rmcgibbo/VS2015-2,0
2b5f167,2016-01-06 14:59:27,Fix testInstallation  and simplify the error handling,1
59e45c5,2016-01-06 16:03:23,Merge pull request #1326 from rmcgibbo/fix-testInstallation,0
5f7a30a,2016-01-07 11:09:52,AmoebaTorsionTorsionForce avoids singularity in acos(),0
a557b94,2016-01-07 11:37:21,Fixed compilation error,1
b438a6e,2016-01-07 11:47:21,Merge pull request #1327 from peastman/torsiontorsion,0
a43396e,2016-01-07 12:42:57,Merge pull request #1312 from jchodera/forcefield-handlers,0
c2ea6c2,2016-01-07 14:45:18,Continuing CUDA implementation of extrapolated polarization,0
cc920d6,2016-01-08 12:41:21,clean up extraParticleIdentifier None,0
101c3cf,2016-01-08 15:14:55,docstrings,0
f2f46bd,2016-01-08 16:08:48,Continuing CUDA implementation of extrapolated polarization,0
2ea964d,2016-01-08 16:49:32,Merge pull request #1331 from jchodera/update-docs,0
6d342a5,2016-01-08 18:20:34,Merge pull request #1332 from jchodera/test-docs,0
bb8e212,2016-01-08 19:46:52,Document how to turn on API docs building.,0
5232770,2016-01-08 19:50:03,Also build the HTML user guide in travis.,0
427f851,2016-01-08 19:52:19,Fix syntax errors in user guide docs.,1
175ab3d,2016-01-08 20:03:28,Also deploy HTML userguide and developerguide to S3,0
2e8918b,2016-01-09 13:37:31,Remove Jenkins badges from README.md,0
a6fcaf9,2016-01-09 13:46:19,Fix push of dev user and developer guide HTMLs to S3,0
cd9b4a3,2016-01-09 17:58:24,Merge pull request #1334 from jchodera/fix-dev-manual-push,0
58d0c54,2016-01-09 18:13:12,tests,0
197eac7,2016-01-09 18:34:17,rearrange TestPdbFile.py,0
31d5276,2016-01-09 20:28:51,Fix path for moving HTML user and dev guides into S3 deployment path (removing html/),0
6fda4b2,2016-01-11 10:10:41,Merge pull request #1333 from jchodera/fix-readme,0
9d6aa7a,2016-01-11 11:35:10,Use ASIN instead of ACOS where ACOS may be unstable,0
103618f,2016-01-11 12:40:43,Ugh... stop shadowing dot so I can use it as a function. I hate obscure compiler errors.,0
8340840,2016-01-12 10:03:35,Merge pull request #1336 from swails/acos,0
6ab144b,2016-01-12 10:30:34,Continuing CUDA implementation of extrapolated polarization,0
3bb595c,2016-01-13 11:15:24,Finished CUDA implementation of PME with extrapolated polarization,0
e47f3ae,2016-01-13 16:10:17,CUDA implementation of GK with extrapolated polarization,0
49cbc79,2016-01-14 10:53:40,Added extrapolated polarization support to Python and to manual,0
71de4b1,2016-01-14 13:25:34,Merge pull request #1337 from peastman/extrapolated,0
202c24d,2016-01-14 13:33:44,Fixed a bug in serializing CustomCentroidBondForce,1
4e794b3,2016-01-14 14:18:20,Improvements to addHydrogens(),0
c66270a,2016-01-14 14:21:49,Merge pull request #1338 from peastman/centroidserialize,0
34fdeae,2016-01-14 14:56:42,Merge pull request #1339 from peastman/hydrogens,0
7ccd10c,2016-01-14 15:38:37,Record force group for AMOEBA forces,0
a5d900d,2016-01-14 16:33:29,Merge pull request #1340 from peastman/amoebagroups,0
2f5bb78,2016-01-14 16:33:50,Loading a checkpoint marks that positions have been set,0
5eb3f8a,2016-01-15 10:08:19,Merge pull request #1341 from peastman/checkpoint,0
2acba7a,2016-01-15 10:50:29,Merge pull request #1302 from rafwiewiora/pdb_extra_particles,0
ef0ce25,2016-01-15 13:40:40,fix docstring,0
4f66c0c,2016-01-18 17:11:18,enable wildcard use for types,0
7e0bd50,2016-01-18 17:15:08,correction,0
d5fa8d7,2016-01-18 20:37:17,Number of monovalent ions added is now correctly determined from ionic strength.,0
87b9531,2016-01-18 23:55:47,Updates to forcefield.,0
