File,index,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,fastread_bugs,keyword_bugs,human_bugs
dfpt_v1zeeman.F90,306,14.0,13.0,1.0,115.0,11.0,82.0,52.0,1.0,0.0,1.0,1.0,170.0,15.0,84.0,12.0,71.0,103.0,80.0,9.0,71.0,14.0,13.0,1.0,4.0,1.23,14.0,13.0,1.0,19,17.0,15
m_levenberg_marquardt.F90,307,15.0,14.0,6.0,185.0,49.0,64.0,70.0,8.0,1.0,1.0,11.0,1703.0,429.0,531.0,148.0,382.0,748.0,596.0,146.0,450.0,52.0,52.0,24.0,3.0,1.41,124.0,119.0,54.0,19,17.0,13
m_anharmonics_terms.F90,308,6.0,6.0,1.0,57.0,9.0,31.0,16.0,10.0,1.0,1.0,10.0,954.0,141.0,349.0,146.0,202.0,467.0,316.0,120.0,196.0,15.0,15.0,1.0,7.0,1.34,60.0,60.0,10.0,7,4.0,5
pawuj_drive.F90,309,6.0,6.0,1.0,107.0,24.0,58.0,26.0,1.0,0.0,1.0,1.0,203.0,27.0,60.0,33.0,26.0,119.0,50.0,23.0,27.0,6.0,6.0,1.0,2.0,1.98,6.0,6.0,1.0,19,17.0,13
pred_langevin.F90,310,84.0,84.0,1.0,664.0,86.0,413.0,172.0,1.0,0.0,1.0,1.0,716.0,89.0,415.0,63.0,351.0,221.0,381.0,40.0,341.0,84.0,84.0,1.0,7.0,0.53,84.0,84.0,1.0,23,22.0,16
dfpt_vtorho.F90,311,22.0,22.0,1.0,232.0,28.0,177.0,32.0,3.0,0.0,1.0,1.0,858.0,87.0,534.0,197.0,336.0,254.0,454.0,112.0,342.0,67.0,67.0,4.0,6.0,0.48,67.0,67.0,4.0,38,35.0,27
m_fft_prof.F90,312,8.0,7.0,1.0,79.0,15.0,47.0,17.0,20.0,1.0,1.0,20.0,2224.0,397.0,1042.0,416.0,625.0,808.0,966.0,330.0,636.0,39.0,36.0,4.0,7.0,0.78,162.0,158.0,23.0,34,36.0,25
positions.f90,313,4.0,4.0,1.0,42.0,11.0,24.0,7.0,3.0,0.0,3.0,3.0,142.0,41.0,74.0,28.0,46.0,30.0,74.0,28.0,46.0,6.0,6.0,1.0,3.0,0.41,12.0,12.0,3.0,0,0.0,0
xcwign.F90,314,6.0,6.0,1.0,90.0,13.0,51.0,28.0,1.0,0.0,1.0,1.0,134.0,17.0,53.0,19.0,33.0,68.0,44.0,15.0,29.0,6.0,6.0,1.0,2.0,1.28,6.0,6.0,1.0,17,15.0,13
xchcth.F90,315,13.0,13.0,0.0,570.0,90.0,346.0,136.0,2.0,0.0,1.0,1.0,1205.0,184.0,694.0,58.0,635.0,334.0,734.0,40.0,694.0,26.0,26.0,1.0,5.0,0.48,26.0,26.0,1.0,24,22.0,16
m_bond_lotf.F90,316,4.0,4.0,1.0,41.0,8.0,23.0,10.0,7.0,1.0,1.0,7.0,475.0,83.0,192.0,86.0,105.0,215.0,157.0,58.0,99.0,8.0,8.0,1.0,4.0,1.12,30.0,30.0,7.0,7,4.0,5
pawaccrhoij.F90,317,111.0,111.0,10.0,527.0,26.0,462.0,48.0,1.0,0.0,1.0,1.0,604.0,29.0,464.0,36.0,427.0,122.0,499.0,28.0,471.0,111.0,111.0,10.0,9.0,0.26,111.0,111.0,10.0,7,4.0,5
dfpt_nstpaw.F90,318,122.0,122.0,5.0,772.0,66.0,597.0,119.0,2.0,0.0,1.0,1.0,1698.0,136.0,1197.0,293.0,903.0,390.0,1060.0,140.0,920.0,245.0,245.0,10.0,10.0,0.33,245.0,245.0,10.0,44,41.0,32
fock2ACE.F90,319,20.0,20.0,3.0,200.0,27.0,145.0,29.0,2.0,0.0,1.0,1.0,483.0,57.0,293.0,92.0,200.0,139.0,244.0,57.0,187.0,40.0,40.0,6.0,7.0,0.47,40.0,40.0,6.0,35,38.0,25
pred_lbfgs.F90,320,29.0,29.0,0.0,189.0,25.0,133.0,32.0,2.0,0.0,1.0,1.0,441.0,55.0,268.0,64.0,203.0,122.0,232.0,40.0,192.0,59.0,59.0,1.0,4.0,0.46,59.0,59.0,1.0,25,25.0,19
ptg_C4v.F90,321,2.0,2.0,1.0,124.0,10.0,102.0,12.0,1.0,0.0,1.0,1.0,164.0,14.0,104.0,21.0,82.0,48.0,94.0,11.0,83.0,2.0,2.0,1.0,1.0,0.46,2.0,2.0,1.0,18,16.0,13
rayleigh_ritz.F90,322,6.0,6.0,0.0,78.0,12.0,52.0,13.0,3.0,0.0,2.0,2.0,776.0,104.0,371.0,47.0,69.0,304.0,106.0,34.0,72.0,14.0,14.0,1.0,3.0,0.82,18.0,18.0,2.0,25,26.0,19
m_iowf.F90,323,16.0,16.0,1.0,213.0,33.0,133.0,52.0,3.0,1.0,1.0,3.0,1570.0,231.0,873.0,111.0,197.0,511.0,285.0,78.0,207.0,37.0,37.0,1.0,5.0,0.59,50.0,50.0,3.0,34,38.0,24
xmpi_allgather.finc,324,1.0,1.0,1.0,31.0,6.0,14.0,11.0,8.0,0.0,8.0,8.0,495.0,70.0,112.0,56.0,16.0,313.0,72.0,56.0,16.0,1.0,1.0,1.0,0.0,2.79,8.0,8.0,8.0,0,0.0,0
vlocalstr.F90,325,1.0,1.0,1.0,36.0,7.0,16.0,12.0,13.0,0.0,1.0,10.0,409.0,77.0,165.0,71.0,93.0,169.0,148.0,65.0,83.0,12.0,12.0,7.0,0.0,1.02,21.0,21.0,16.0,7,4.0,5
getng.F90,326,33.0,33.0,11.0,207.0,27.0,139.0,49.0,2.0,0.0,1.0,1.0,487.0,57.0,280.0,44.0,235.0,168.0,274.0,37.0,237.0,66.0,66.0,22.0,7.0,0.6,66.0,66.0,22.0,23,24.0,17
m_xomp.F90,327,1.0,1.0,1.0,28.0,7.0,8.0,12.0,7.0,1.0,1.0,7.0,415.0,88.0,76.0,45.0,10.0,254.0,59.0,44.0,15.0,2.0,2.0,1.0,1.0,3.34,10.0,10.0,7.0,21,19.0,14
overlap_g.F90,328,4.0,4.0,1.0,50.0,9.0,27.0,14.0,1.0,0.0,1.0,1.0,103.0,12.0,29.0,14.0,14.0,64.0,26.0,12.0,14.0,4.0,4.0,1.0,2.0,2.21,4.0,4.0,1.0,13,11.0,8
dfpt_eltfrhar.F90,329,7.0,7.0,0.0,63.0,9.0,43.0,11.0,3.0,0.0,1.0,1.0,240.0,32.0,131.0,33.0,97.0,79.0,123.0,30.0,93.0,22.0,22.0,1.0,7.0,0.6,22.0,22.0,1.0,27,28.0,18
dfpt_dyxc1.F90,330,7.0,7.0,0.0,87.0,15.0,58.0,14.0,2.0,0.0,1.0,1.0,260.0,33.0,118.0,48.0,69.0,111.0,103.0,37.0,66.0,14.0,14.0,1.0,6.0,0.94,14.0,14.0,1.0,29,30.0,21
dzgedi.F90,331,21.0,21.0,4.0,173.0,5.0,92.0,76.0,1.0,0.0,1.0,1.0,210.0,8.0,94.0,9.0,84.0,110.0,113.0,8.0,105.0,21.0,21.0,4.0,3.0,1.17,21.0,21.0,4.0,10,8.0,6
m_vkbr.F90,332,6.0,6.0,3.0,77.0,13.0,43.0,20.0,7.0,1.0,1.0,7.0,875.0,143.0,341.0,153.0,187.0,406.0,318.0,117.0,201.0,14.0,14.0,7.0,6.0,1.19,47.0,47.0,22.0,26,25.0,20
pspini.F90,333,42.0,42.0,3.0,265.0,31.0,197.0,49.0,2.0,0.0,1.0,1.0,602.0,65.0,397.0,93.0,303.0,166.0,362.0,53.0,309.0,84.0,84.0,7.0,12.0,0.42,84.0,84.0,7.0,30,31.0,21
m_ifc.F90,334,14.0,14.0,3.0,138.0,21.0,90.0,28.0,19.0,1.0,1.0,19.0,3508.0,528.0,1805.0,562.0,1181.0,1237.0,1618.0,394.0,1224.0,54.0,54.0,8.0,6.0,0.69,276.0,275.0,62.0,45,45.0,34
volcel.F90,335,1.0,1.0,1.0,23.0,5.0,8.0,10.0,1.0,0.0,1.0,1.0,27.0,6.0,9.0,4.0,4.0,13.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,1.44,1.0,1.0,1.0,20,22.0,14
m_work_var_lotf.F90,336,3.0,3.0,2.0,32.0,7.0,16.0,9.0,4.0,1.0,1.0,4.0,257.0,48.0,87.0,45.0,41.0,129.0,70.0,35.0,35.0,5.0,5.0,5.0,4.0,1.48,12.0,12.0,8.0,7,4.0,5
gaugetransfo.F90,337,3.0,3.0,1.0,59.0,17.0,26.0,18.0,1.0,0.0,1.0,1.0,110.0,21.0,28.0,15.0,12.0,65.0,23.0,13.0,10.0,3.0,3.0,1.0,2.0,2.32,3.0,3.0,1.0,21,19.0,15
k_neighbors.F90,338,1.0,1.0,1.0,81.0,12.0,47.0,22.0,1.0,0.0,1.0,1.0,122.0,16.0,49.0,16.0,32.0,59.0,46.0,15.0,31.0,1.0,1.0,1.0,0.0,1.2,1.0,1.0,1.0,22,22.0,17
m_dynmat.F90,339,20.0,20.0,2.0,126.0,19.0,82.0,26.0,36.0,1.0,1.0,36.0,6048.0,837.0,3005.0,571.0,2433.0,2296.0,2745.0,457.0,2288.0,80.0,80.0,29.0,14.0,0.76,745.0,744.0,107.0,43,43.0,34
dotprod_set_cgcprj.F90,340,49.0,49.0,1.0,288.0,31.0,218.0,39.0,1.0,0.0,1.0,1.0,365.0,34.0,220.0,49.0,170.0,113.0,176.0,25.0,151.0,49.0,49.0,1.0,8.0,0.51,49.0,49.0,1.0,18,16.0,14
fftug_driver.finc,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,16.0,69.0,15.0,54.0,24.0,71.0,8.0,63.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0,0.0,0
mksubham.F90,342,27.0,27.0,1.0,182.0,13.0,138.0,32.0,1.0,0.0,1.0,1.0,245.0,17.0,140.0,20.0,113.0,91.0,137.0,17.0,120.0,27.0,27.0,1.0,6.0,0.65,27.0,27.0,1.0,10,8.0,6
cont22.F90,343,1.0,1.0,1.0,91.0,13.0,61.0,17.0,1.0,0.0,1.0,1.0,136.0,17.0,63.0,8.0,54.0,58.0,13.0,7.0,6.0,1.0,1.0,1.0,0.0,0.92,1.0,1.0,1.0,21,19.0,14
m_bspline.F90,344,13.0,13.0,2.0,108.0,18.0,63.0,26.0,20.0,1.0,1.0,20.0,2348.0,454.0,1293.0,311.0,981.0,608.0,1251.0,270.0,981.0,53.0,53.0,13.0,7.0,0.47,277.0,277.0,59.0,12,13.0,8
m_OurRng.F90,345,3.0,3.0,1.0,40.0,6.0,20.0,18.0,1.0,1.0,1.0,1.0,118.0,15.0,28.0,17.0,10.0,81.0,28.0,16.0,12.0,3.0,3.0,1.0,1.0,2.89,3.0,3.0,1.0,13,11.0,8
m_sort.F90,346,9.0,9.0,5.0,91.0,25.0,54.0,19.0,2.0,1.0,1.0,2.0,286.0,65.0,119.0,27.0,91.0,120.0,114.0,26.0,88.0,9.0,9.0,5.0,5.0,1.01,18.0,18.0,10.0,7,4.0,5
laplacian.F90,347,5.0,5.0,0.0,40.0,5.0,28.0,7.0,4.0,0.0,1.0,1.0,217.0,23.0,117.0,34.0,82.0,82.0,104.0,26.0,78.0,20.0,20.0,1.0,6.0,0.7,20.0,20.0,1.0,21,19.0,15
prep_getghc.F90,348,21.0,21.0,0.0,224.0,28.0,166.0,34.0,2.0,0.0,1.0,1.0,503.0,59.0,334.0,85.0,248.0,119.0,250.0,42.0,208.0,43.0,43.0,1.0,3.0,0.36,43.0,43.0,1.0,23,24.0,17
fermi_green.F90,349,3.0,3.0,0.0,67.0,7.0,38.0,22.0,2.0,0.0,1.0,1.0,177.0,18.0,79.0,23.0,55.0,84.0,72.0,21.0,51.0,6.0,6.0,1.0,2.0,1.06,6.0,6.0,1.0,7,4.0,5
invars1m.F90,350,6.0,6.0,0.0,102.0,11.0,78.0,12.0,2.0,0.0,1.0,1.0,278.0,26.0,159.0,67.0,91.0,95.0,122.0,22.0,100.0,12.0,12.0,1.0,4.0,0.6,12.0,12.0,1.0,7,4.0,5
dfpt_dyfro.F90,351,7.0,7.0,0.0,82.0,8.0,61.0,13.0,2.0,0.0,1.0,1.0,260.0,20.0,124.0,64.0,59.0,120.0,104.0,40.0,64.0,15.0,15.0,1.0,3.0,0.97,15.0,15.0,1.0,33,35.0,24
freeze_displ_allmodes.F90,352,2.0,2.0,1.0,55.0,15.0,26.0,14.0,1.0,0.0,1.0,1.0,110.0,18.0,28.0,20.0,7.0,66.0,25.0,18.0,7.0,2.0,2.0,1.0,1.0,2.36,2.0,2.0,1.0,20,18.0,14
vms_prepare_input.F90,353,1.0,1.0,1.0,135.0,4.0,79.0,52.0,1.0,0.0,1.0,1.0,135.0,4.0,79.0,2.0,1.0,52.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.66,1.0,1.0,1.0,0,0.0,0
bound.F90,354,10.0,10.0,1.0,87.0,11.0,59.0,17.0,2.0,0.0,1.0,2.0,206.0,22.0,109.0,22.0,86.0,77.0,102.0,20.0,82.0,20.0,20.0,1.0,0.0,0.71,21.0,21.0,2.0,23,24.0,17
gwls_Projected_AT.F90,355,22.0,22.0,1.0,413.0,122.0,209.0,130.0,1.0,1.0,1.0,1.0,505.0,139.0,231.0,72.0,158.0,185.0,210.0,57.0,153.0,22.0,22.0,1.0,4.0,0.8,22.0,22.0,1.0,19,17.0,14
m_kxc.F90,356,16.0,16.0,1.0,197.0,37.0,108.0,54.0,7.0,1.0,1.0,7.0,1764.0,292.0,787.0,265.0,521.0,716.0,672.0,163.0,509.0,40.0,40.0,1.0,5.0,0.91,116.0,113.0,7.0,28,28.0,20
smatrix_pawinit.F90,357,35.0,35.0,7.0,395.0,35.0,240.0,141.0,1.0,0.0,1.0,1.0,459.0,39.0,242.0,68.0,173.0,201.0,208.0,44.0,164.0,35.0,35.0,7.0,6.0,0.83,35.0,35.0,7.0,13,12.0,8
contistr12.F90,358,8.0,8.0,1.0,2934.0,14.0,2897.0,23.0,1.0,0.0,1.0,1.0,2987.0,17.0,2899.0,16.0,2882.0,73.0,1042.0,13.0,1029.0,8.0,8.0,1.0,2.0,0.03,8.0,8.0,1.0,18,16.0,13
deloc2xcart.F90,359,9.0,9.0,1.0,82.0,14.0,60.0,7.0,2.0,0.0,1.0,1.0,237.0,32.0,123.0,30.0,92.0,84.0,120.0,28.0,92.0,19.0,19.0,3.0,2.0,0.68,19.0,19.0,3.0,20,18.0,14
opernl2.F90,360,32.0,32.0,0.0,267.0,27.0,143.0,97.0,2.0,0.0,1.0,1.0,636.0,58.0,288.0,43.0,244.0,293.0,285.0,27.0,258.0,65.0,65.0,1.0,9.0,1.02,65.0,65.0,1.0,18,16.0,14
dfptff_bec.F90,361,14.0,14.0,1.0,137.0,21.0,98.0,23.0,1.0,0.0,1.0,1.0,198.0,24.0,100.0,33.0,66.0,81.0,88.0,23.0,65.0,14.0,14.0,1.0,5.0,0.81,14.0,14.0,1.0,25,24.0,18
initwf.F90,362,4.0,4.0,0.0,63.0,12.0,35.0,16.0,2.0,0.0,1.0,1.0,191.0,27.0,73.0,31.0,32.0,94.0,56.0,26.0,30.0,9.0,9.0,1.0,2.0,1.29,9.0,9.0,1.0,25,26.0,18
rf2_init.F90,363,57.0,57.0,10.0,411.0,57.0,289.0,95.0,2.0,0.0,1.0,1.0,892.0,118.0,580.0,101.0,479.0,257.0,540.0,49.0,491.0,115.0,115.0,21.0,6.0,0.44,115.0,115.0,21.0,25,17.0,18
metstr.F90,364,26.0,26.0,1.0,2796.0,19.0,2750.0,28.0,1.0,0.0,1.0,1.0,2889.0,23.0,2752.0,19.0,2732.0,117.0,888.0,16.0,872.0,26.0,26.0,1.0,3.0,0.04,26.0,26.0,1.0,17,14.0,13
fresidrsp.F90,365,7.0,7.0,1.0,96.0,14.0,64.0,18.0,1.0,0.0,1.0,1.0,162.0,17.0,66.0,40.0,25.0,81.0,61.0,31.0,30.0,7.0,7.0,1.0,2.0,1.23,7.0,7.0,1.0,19,17.0,15
m_efmas_defs.F90,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,14.0,17.0,16.0,0.0,43.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,24,29.0,18
inpgkk.F90,367,9.0,9.0,1.0,97.0,21.0,62.0,14.0,1.0,0.0,1.0,1.0,137.0,25.0,64.0,30.0,33.0,50.0,50.0,19.0,31.0,9.0,9.0,1.0,3.0,0.78,9.0,9.0,1.0,23,24.0,17
m_mpiotk.F90,368,1.0,1.0,1.0,14.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,937.0,148.0,403.0,14.0,0.0,399.0,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.99,1.0,1.0,1.0,23,21.0,15
dfpt_vlocal.F90,369,1.0,1.0,0.0,33.0,7.0,16.0,9.0,12.0,0.0,1.0,9.0,349.0,67.0,152.0,67.0,84.0,133.0,140.0,62.0,78.0,11.0,11.0,1.0,0.0,0.88,19.0,19.0,9.0,7,4.0,5
tddft.F90,370,146.0,146.0,1.0,1588.0,210.0,1039.0,371.0,1.0,0.0,1.0,1.0,1672.0,214.0,1041.0,145.0,704.0,451.0,710.0,74.0,636.0,146.0,146.0,1.0,8.0,0.43,146.0,146.0,1.0,13,11.0,9
cgcprj_cholesky.F90,371,1.0,1.0,0.0,32.0,6.0,17.0,8.0,2.0,0.0,1.0,1.0,123.0,17.0,37.0,23.0,13.0,71.0,27.0,17.0,10.0,2.0,2.0,1.0,1.0,1.92,2.0,2.0,1.0,19,17.0,13
rhotoxc.F90,372,83.0,83.0,5.0,517.0,46.0,390.0,87.0,2.0,0.0,1.0,1.0,1248.0,97.0,783.0,142.0,623.0,384.0,690.0,60.0,630.0,167.0,167.0,11.0,8.0,0.49,167.0,167.0,11.0,31,30.0,21
getkgrid.F90,373,40.0,40.0,12.0,218.0,26.0,161.0,37.0,2.0,0.0,1.0,1.0,504.0,55.0,324.0,76.0,247.0,140.0,289.0,38.0,251.0,80.0,80.0,25.0,9.0,0.43,80.0,80.0,25.0,27,28.0,18
m_polynomial_coeff.F90,374,18.0,18.0,4.0,142.0,17.0,98.0,28.0,18.0,1.0,1.0,18.0,3313.0,366.0,1814.0,437.0,1375.0,1163.0,1583.0,293.0,1290.0,79.0,78.0,22.0,11.0,0.64,332.0,330.0,85.0,29,29.0,21
pawpolev.F90,375,6.0,6.0,1.0,85.0,19.0,45.0,22.0,1.0,0.0,1.0,1.0,126.0,22.0,47.0,24.0,22.0,60.0,42.0,20.0,22.0,6.0,6.0,1.0,4.0,1.28,6.0,6.0,1.0,23,24.0,17
chkdpr.F90,376,15.0,15.0,1.0,98.0,12.0,71.0,15.0,1.0,0.0,1.0,1.0,157.0,16.0,73.0,19.0,53.0,70.0,52.0,15.0,37.0,15.0,15.0,1.0,3.0,0.96,15.0,15.0,1.0,11,8.0,6
xcart2xred.F90,377,3.0,3.0,1.0,39.0,8.0,19.0,12.0,1.0,0.0,1.0,1.0,93.0,12.0,21.0,13.0,7.0,62.0,18.0,12.0,6.0,3.0,3.0,1.0,2.0,2.95,3.0,3.0,1.0,13,11.0,8
m_gwdefs.F90,378,4.0,4.0,1.0,36.0,9.0,17.0,10.0,8.0,1.0,1.0,8.0,862.0,170.0,362.0,283.0,78.0,414.0,266.0,184.0,82.0,10.0,10.0,1.0,3.0,1.14,38.0,38.0,8.0,7,4.0,5
pred_verlet.F90,379,35.0,35.0,0.0,242.0,25.0,166.0,51.0,2.0,0.0,1.0,1.0,555.0,54.0,334.0,55.0,278.0,169.0,295.0,33.0,262.0,70.0,70.0,1.0,5.0,0.51,70.0,70.0,1.0,25,24.0,18
sincos.F90,380,6.0,6.0,1.0,90.0,18.0,38.0,35.0,1.0,0.0,1.0,1.0,139.0,22.0,40.0,13.0,22.0,80.0,34.0,12.0,22.0,6.0,6.0,1.0,3.0,2.0,6.0,6.0,1.0,10,8.0,6
m_polynomial_conf.F90,381,3.0,3.0,1.0,47.0,9.0,24.0,14.0,3.0,1.0,1.0,3.0,329.0,57.0,96.0,56.0,39.0,179.0,89.0,49.0,40.0,4.0,4.0,1.0,3.0,1.86,9.0,9.0,3.0,7,4.0,5
read_atomden.F90,382,10.0,10.0,0.0,89.0,9.0,61.0,21.0,2.0,0.0,1.0,1.0,221.0,21.0,124.0,43.0,80.0,82.0,115.0,28.0,87.0,21.0,21.0,1.0,3.0,0.66,21.0,21.0,1.0,7,4.0,5
m_primcell_ddb_info.F90,383,6.0,6.0,1.0,90.0,12.0,66.0,11.0,4.0,1.0,1.0,4.0,552.0,70.0,297.0,137.0,159.0,205.0,237.0,78.0,159.0,19.0,19.0,1.0,1.0,0.69,24.0,24.0,4.0,7,4.0,5
ptg_C3i.F90,384,2.0,2.0,1.0,126.0,11.0,103.0,12.0,1.0,0.0,1.0,1.0,166.0,15.0,105.0,22.0,82.0,48.0,94.0,11.0,83.0,2.0,2.0,1.0,1.0,0.46,2.0,2.0,1.0,18,16.0,13
m_polynomial_term.F90,385,16.0,16.0,5.0,99.0,14.0,68.0,18.0,3.0,1.0,1.0,3.0,473.0,73.0,230.0,70.0,159.0,178.0,203.0,50.0,153.0,23.0,23.0,15.0,7.0,0.77,49.0,49.0,17.0,7,4.0,5
xmpi_max.finc,386,1.0,1.0,1.0,32.0,6.0,14.0,11.0,5.0,0.0,5.0,5.0,255.0,45.0,72.0,38.0,10.0,138.0,48.0,38.0,10.0,1.0,1.0,1.0,0.0,1.92,5.0,5.0,5.0,0,0.0,0
xfh_recover_new.F90,387,2.0,2.0,0.0,72.0,10.0,31.0,32.0,2.0,0.0,1.0,1.0,186.0,25.0,65.0,30.0,34.0,101.0,51.0,27.0,24.0,4.0,4.0,1.0,3.0,1.55,4.0,4.0,1.0,20,18.0,15
m_distribfft.F90,388,14.0,13.0,2.0,91.0,15.0,63.0,12.0,4.0,1.0,1.0,4.0,583.0,100.0,284.0,127.0,156.0,208.0,208.0,52.0,156.0,19.0,18.0,7.0,3.0,0.73,56.0,54.0,10.0,21,20.0,14
msig.F90,389,16.0,16.0,1.0,193.0,34.0,131.0,30.0,1.0,0.0,1.0,1.0,244.0,37.0,133.0,53.0,79.0,78.0,98.0,19.0,79.0,16.0,16.0,1.0,3.0,0.59,16.0,16.0,1.0,28,29.0,19
calc_efg.F90,390,7.0,7.0,0.0,123.0,11.0,95.0,22.0,2.0,0.0,1.0,1.0,314.0,25.0,193.0,56.0,136.0,110.0,171.0,41.0,130.0,15.0,15.0,1.0,4.0,0.57,15.0,15.0,1.0,7,4.0,5
invars2m.F90,391,2.0,2.0,0.0,44.0,9.0,23.0,12.0,2.0,0.0,1.0,1.0,150.0,22.0,48.0,23.0,24.0,83.0,42.0,20.0,22.0,4.0,4.0,1.0,2.0,1.73,4.0,4.0,1.0,12,11.0,8
m_multibinit_dataset.F90,392,66.0,66.0,1.0,407.0,44.0,330.0,33.0,4.0,1.0,1.0,4.0,1925.0,216.0,1430.0,298.0,1131.0,288.0,1096.0,132.0,964.0,216.0,216.0,3.0,4.0,0.2,265.0,265.0,6.0,35,37.0,25
findmin.F90,393,4.0,4.0,1.0,161.0,24.0,88.0,49.0,1.0,0.0,1.0,1.0,228.0,29.0,90.0,22.0,67.0,111.0,75.0,14.0,61.0,4.0,4.0,1.0,2.0,1.23,4.0,4.0,1.0,13,11.0,8
gwls_Projected_BT.F90,394,16.0,16.0,4.0,374.0,128.0,184.0,110.0,2.0,1.0,1.0,2.0,886.0,280.0,403.0,174.0,228.0,302.0,260.0,102.0,158.0,17.0,17.0,4.0,5.0,0.75,33.0,33.0,8.0,19,17.0,14
m_exit.F90,395,3.0,3.0,1.0,35.0,8.0,14.0,12.0,8.0,1.0,1.0,8.0,507.0,104.0,139.0,72.0,66.0,274.0,132.0,68.0,64.0,16.0,16.0,1.0,5.0,1.97,26.0,26.0,8.0,28,29.0,19
pspatm.F90,396,29.0,29.0,3.0,301.0,39.0,206.0,60.0,2.0,0.0,1.0,1.0,726.0,81.0,415.0,85.0,260.0,241.0,254.0,47.0,207.0,59.0,59.0,7.0,5.0,0.58,59.0,59.0,7.0,25,26.0,18
m_paw_numeric.F90,397,11.0,11.0,2.0,88.0,11.0,54.0,24.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,24.0,4.0,5.0,0.0,103.0,99.0,18.0,7,4.0,5
m_screening.F90,398,10.0,10.0,1.0,109.0,19.0,67.0,25.0,22.0,1.0,1.0,22.0,3434.0,547.0,1583.0,622.0,955.0,1376.0,1356.0,388.0,968.0,56.0,51.0,11.0,5.0,0.87,241.0,231.0,34.0,34,36.0,25
pimd_nosehoover_npt.F90,399,7.0,7.0,1.0,146.0,26.0,83.0,38.0,1.0,0.0,1.0,1.0,214.0,31.0,85.0,47.0,37.0,101.0,62.0,22.0,40.0,7.0,7.0,1.0,1.0,1.19,7.0,7.0,1.0,23,23.0,17
chkrprimd.F90,400,7.0,7.0,1.0,58.0,12.0,30.0,16.0,1.0,0.0,1.0,1.0,97.0,16.0,32.0,13.0,18.0,51.0,30.0,12.0,18.0,7.0,7.0,1.0,3.0,1.59,7.0,7.0,1.0,13,11.0,9
m_efield.F90,401,28.0,28.0,1.0,107.0,10.0,86.0,12.0,1.0,1.0,1.0,1.0,362.0,49.0,157.0,101.0,55.0,202.0,128.0,73.0,55.0,28.0,28.0,1.0,1.0,1.29,28.0,28.0,1.0,19,17.0,13
m_sg2002.F90,402,32.0,32.0,1.0,363.0,34.0,288.0,44.0,10.0,1.0,1.0,10.0,4228.0,387.0,2910.0,447.0,2462.0,987.0,2634.0,183.0,2451.0,88.0,88.0,5.0,6.0,0.34,322.0,321.0,14.0,23,24.0,17
kramerskronig.F90,403,18.0,17.0,14.0,140.0,24.0,95.0,21.0,1.0,0.0,1.0,1.0,188.0,27.0,97.0,22.0,74.0,66.0,88.0,15.0,73.0,18.0,17.0,14.0,4.0,0.68,18.0,17.0,14.0,13,11.0,8
m_efmas.F90,404,16.0,16.0,1.0,169.0,22.0,119.0,33.0,9.0,1.0,1.0,9.0,1823.0,239.0,1102.0,405.0,695.0,540.0,871.0,166.0,705.0,75.0,75.0,1.0,8.0,0.49,145.0,145.0,9.0,33,39.0,26
ptg_C6v.F90,405,2.0,2.0,1.0,168.0,11.0,145.0,12.0,1.0,0.0,1.0,1.0,208.0,15.0,147.0,22.0,124.0,48.0,136.0,11.0,125.0,2.0,2.0,1.0,1.0,0.33,2.0,2.0,1.0,18,16.0,13
cchi0q0_intraband.F90,406,46.0,45.0,9.0,505.0,61.0,332.0,133.0,1.0,0.0,1.0,1.0,586.0,64.0,334.0,127.0,206.0,211.0,304.0,89.0,215.0,46.0,45.0,9.0,5.0,0.63,46.0,45.0,9.0,23,22.0,15
hdr_vs_dtset.F90,407,10.0,10.0,1.0,148.0,21.0,99.0,29.0,2.0,0.0,1.0,2.0,299.0,37.0,183.0,41.0,141.0,82.0,126.0,26.0,100.0,19.0,19.0,1.0,1.0,0.45,21.0,21.0,2.0,23,24.0,17
cc_derivatives.F90,408,2.0,2.0,1.0,170.0,31.0,58.0,82.0,1.0,0.0,1.0,1.0,219.0,35.0,60.0,35.0,24.0,127.0,38.0,14.0,24.0,2.0,2.0,1.0,1.0,2.12,2.0,2.0,1.0,21,20.0,13
