File,Lines,Comments,Blanks,Code,Lines-exe,Lines-dec,Stmt-exe,Stmt-dec,Ratio,Units,Cyclomatic,Modified,Strict,Essential,Avg Lines,Avg Code,Avg Comment,Avg Blank,bug
ExpressionTreeNode.cpp,107,30,14,60,33,13,36,15,0.5,12,2,2,2,1,5,5,0,0,0
ExpressionTreeNode.h,105,72,8,21,0,18,0,17,3.43,0,0,0,0,0,0,0,0,0,0
fftpack.cpp,1094,67,143,883,507,151,598,67,0.08,17,7,7,8,1,58,51,2,4,0
fftpack.h,245,123,37,75,9,76,9,20,1.64,8,1,1,1,1,3,3,0,0,0
Force.cpp,62,30,6,20,10,6,12,8,1.5,4,2,2,2,1,5,5,0,0,0
Force.h,103,72,8,21,0,15,0,14,3.43,2,1,1,1,1,2,2,0,0,0
ForceImpl.h,111,79,8,18,6,13,1,12,4.39,2,1,1,1,1,3,3,0,0,0
g_fmt.cpp,104,24,4,66,43,11,44,9,0.36,1,17,17,19,5,70,61,2,1,0
GBSAOBCForce.cpp,84,30,12,37,16,10,19,11,0.81,10,1,1,1,1,4,4,0,0,0
GBSAOBCForce.h,201,138,8,51,6,32,6,26,2.71,7,1,1,1,1,3,3,0,0,0
GBSAOBCForceImpl.cpp,72,30,7,30,15,8,16,10,1.0,5,2,2,2,1,6,6,0,0,0
GBSAOBCForceImpl.h,69,37,7,21,2,13,2,12,1.76,3,1,1,1,1,3,3,1,0,0
GBSAOBCForceProxy.cpp,79,30,5,39,26,11,23,13,0.77,3,2,2,2,1,12,12,0,0,0
GBSAOBCForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
GBVIForce.cpp,129,30,21,72,32,20,37,20,0.42,19,1,1,1,1,4,4,0,0,0
GBVIForce.h,280,180,15,81,9,55,9,45,2.22,9,1,1,1,1,3,3,0,0,0
GBVIForceImpl.cpp,254,74,41,113,75,34,68,35,0.65,5,4,4,5,1,34,22,2,6,0
GBVIForceImpl.h,77,39,11,23,2,15,2,13,1.7,3,1,1,1,1,3,3,1,0,0
GBVIForceProxy.cpp,101,30,7,59,41,18,37,20,0.51,3,3,3,4,1,20,19,0,1,0
GBVIForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
GBVIParameters.cpp,424,205,75,138,66,41,65,35,1.49,27,1,1,1,1,6,5,0,1,0
GBVIParameters.h,341,216,72,50,0,46,0,43,4.32,0,0,0,0,0,0,0,0,0,0
HarmonicAngleForce.cpp,72,30,8,29,16,6,19,7,1.03,6,1,1,2,1,5,5,0,0,0
HarmonicAngleForce.h,131,87,8,30,3,18,3,16,2.9,3,1,1,1,1,3,3,0,0,0
HarmonicAngleForceImpl.cpp,66,30,8,25,8,7,12,11,1.2,6,1,1,1,1,4,4,0,0,0
HarmonicAngleForceImpl.h,72,37,7,22,2,14,2,13,1.68,3,1,1,1,1,3,3,1,0,0
HarmonicAngleForceProxy.cpp,73,30,6,32,18,12,15,14,0.94,3,2,2,2,1,10,10,0,0,0
HarmonicAngleForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
HarmonicBondForce.cpp,70,30,8,27,14,6,17,7,1.11,6,1,1,2,1,4,4,0,0,0
HarmonicBondForce.h,128,84,8,30,3,18,3,16,2.8,3,1,1,1,1,3,3,0,0,0
HarmonicBondForceImpl.cpp,76,30,9,34,12,12,16,16,0.88,7,1,1,1,1,4,4,0,0,0
HarmonicBondForceImpl.h,73,37,7,23,2,15,2,14,1.61,3,1,1,1,1,3,3,1,0,0
HarmonicBondForceProxy.cpp,72,30,5,32,18,12,15,14,0.94,3,2,2,2,1,10,10,0,0,0
HarmonicBondForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
has_opencl_gpu.c,84,15,6,59,37,13,40,13,0.25,2,6,5,6,3,31,30,2,1,0
HelloArgon.cpp,98,40,16,52,31,15,24,15,0.77,3,3,3,3,1,25,17,8,4,0
HelloArgonInC.c,116,40,19,65,40,16,38,16,0.62,2,2,2,2,1,13,10,4,1,0
HelloEthane.cpp,392,152,54,207,140,119,65,84,0.73,8,3,3,3,1,25,17,5,3,0
HelloSodiumChloride.cpp,309,116,45,155,89,84,56,50,0.75,8,2,2,2,1,20,14,4,3,0
HelloSodiumChlorideInC.c,333,128,48,167,95,74,62,41,0.77,6,2,2,2,1,30,21,6,4,0
HelloWaterBox.cpp,385,169,60,185,129,88,68,68,0.91,8,2,2,2,1,28,18,8,4,0
hilbert.cpp,1751,248,99,763,480,270,391,199,0.33,21,6,6,6,1,39,35,2,2,0
hilbert.h,175,114,15,26,0,28,0,12,4.38,0,0,0,0,0,0,0,0,0,0
Integrator.cpp,49,33,5,9,3,2,4,3,3.67,2,2,2,2,1,6,4,2,1,8
Integrator.h,138,88,8,36,8,22,4,21,2.44,6,1,1,1,1,3,3,0,0,0
jama_cholesky.h,258,76,42,113,50,48,58,40,0.67,6,4,4,4,1,24,15,1,4,0
jama_eig.h,1030,194,162,676,505,146,518,145,0.29,10,15,15,15,2,85,66,8,12,0
jama_lu.h,319,64,73,179,99,66,116,61,0.36,10,5,5,5,1,22,17,1,4,0
jama_qr.h,326,86,57,182,101,42,141,39,0.47,7,7,7,7,1,29,25,3,2,0
jama_svd.h,538,70,74,386,247,72,305,68,0.18,8,13,12,13,2,58,47,5,6,4
Kernel.cpp,78,30,10,37,17,8,19,10,0.81,8,2,2,2,1,4,4,0,0,0
Kernel.h,102,69,7,23,2,16,2,13,3.0,2,1,1,1,1,3,3,0,0,0
KernelFactory.h,60,43,7,8,0,5,0,4,5.38,1,1,1,1,1,2,2,0,0,0
KernelImpl.cpp,47,30,6,10,2,3,4,5,3.0,3,1,1,1,1,3,3,0,0,0
KernelImpl.h,77,49,7,16,1,11,1,10,3.06,1,1,1,1,1,3,3,0,0,0
kernels.h,1224,787,37,368,125,216,30,197,2.14,60,1,1,1,1,3,3,0,0,0
LangevinIntegrator.cpp,81,30,8,36,19,8,23,11,0.83,6,1,1,2,1,6,6,0,0,0
LangevinIntegrator.h,140,95,7,34,6,18,6,17,2.79,6,1,1,1,1,3,3,0,0,4
LangevinIntegratorProxy.cpp,61,30,6,23,15,7,13,7,1.3,3,1,1,1,1,7,7,0,0,4
LangevinIntegratorProxy.h,17,1,5,8,0,6,0,5,0.12,0,0,0,0,0,0,0,0,0,0
lbfgs.cpp,1371,370,141,784,447,230,467,74,0.47,11,15,14,18,6,91,62,21,8,0
lbfgs.h,746,581,43,97,0,95,0,26,5.99,0,0,0,0,0,0,0,0,0,0
Lepton.h,42,31,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
LocalEnergyMinimizer.cpp,185,42,22,116,88,48,67,49,0.36,3,6,6,6,2,45,37,4,5,0
LocalEnergyMinimizer.h,67,52,7,6,1,4,0,3,8.67,0,0,0,0,0,0,0,0,0,0
MonteCarloAnisotropicBarostat.cpp,45,30,4,8,2,3,3,3,3.75,2,1,1,1,1,4,4,0,0,0
MonteCarloAnisotropicBarostat.h,176,109,7,55,17,25,13,24,1.98,13,1,1,1,1,3,3,0,0,0
MonteCarloAnisotropicBarostatImpl.cpp,154,38,17,96,67,26,57,29,0.4,5,4,4,4,2,20,18,1,2,4
MonteCarloAnisotropicBarostatImpl.h,71,36,7,22,2,15,2,14,1.64,2,1,1,1,1,4,3,1,0,0
MonteCarloBarostat.cpp,45,30,4,8,2,3,3,3,3.75,2,1,1,1,1,4,4,0,0,0
MonteCarloBarostat.h,130,83,7,36,10,16,8,15,2.31,8,1,1,1,1,3,3,0,0,0
MonteCarloBarostatImpl.cpp,124,37,16,68,47,23,35,26,0.54,5,2,2,2,1,14,12,1,1,4
MonteCarloBarostatImpl.h,71,36,7,22,2,15,2,14,1.64,2,1,1,1,1,4,3,1,0,4
MonteCarloBarostatProxy.cpp,67,30,5,27,17,6,14,8,1.11,3,2,2,2,1,8,8,0,0,0
MonteCarloBarostatProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
MSVC_erfc.h,86,9,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
MSVC_erfc.h,88,9,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
NonbondedForce.cpp,229,34,32,154,82,40,91,46,0.22,25,2,2,2,1,6,6,0,0,0
NonbondedForce.h,378,279,9,82,8,59,7,50,3.4,8,1,1,1,1,3,3,0,0,0
NonbondedForceImpl.cpp,272,38,22,203,146,67,99,69,0.19,13,3,3,4,1,16,15,1,1,8
NonbondedForceImpl.h,93,49,8,30,2,22,2,21,1.63,3,1,1,1,1,3,3,1,0,4
NonbondedForceProxy.cpp,93,30,5,53,36,18,32,20,0.57,3,3,3,3,1,17,17,0,0,0
NonbondedForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
ObcParameters.cpp,410,206,68,130,60,39,60,30,1.58,27,1,1,1,1,5,5,0,0,12
ObcParameters.h,350,218,78,51,1,47,0,47,4.27,0,0,0,0,0,0,0,0,0,0
OpenCLArray.cpp,88,25,8,51,28,8,21,7,0.49,6,2,2,3,1,8,8,0,0,0
OpenCLArray.h,167,102,7,51,20,26,14,21,2.0,8,1,1,2,1,4,4,0,0,0
OpenCLBondedUtilities.cpp,280,33,22,220,173,78,176,79,0.15,8,7,7,7,2,30,27,1,2,0
OpenCLBondedUtilities.h,146,102,7,31,1,26,1,25,3.29,1,1,1,1,1,3,3,0,0,0
OpenCLCompact.cpp,71,27,9,33,26,7,23,8,0.82,3,2,2,2,1,13,11,1,1,0
OpenCLCompact.h,46,25,6,13,0,10,0,9,1.92,0,0,0,0,0,0,0,0,0,0
OpenCLContext.cpp,1209,78,94,984,730,259,673,254,0.08,37,6,6,7,1,30,26,1,1,0
OpenCLContext.h,766,344,17,392,61,236,54,226,0.88,75,1,1,1,1,3,3,0,0,0
OpenCLDrudeKernelFactory.cpp,72,26,7,33,20,7,14,11,0.79,4,2,2,2,1,8,8,0,0,0
OpenCLDrudeKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
OpenCLDrudeKernels.cpp,576,55,66,444,317,144,258,146,0.12,20,4,4,4,1,25,22,1,2,0
OpenCLDrudeKernels.h,164,99,8,52,0,40,0,36,1.9,3,1,1,1,1,3,3,0,0,0
OpenCLExpressionUtilities.cpp,356,33,15,307,250,55,245,54,0.11,7,12,7,13,7,45,43,1,1,0
OpenCLExpressionUtilities.h,121,64,9,39,6,25,4,17,1.64,5,1,1,1,1,3,3,0,0,0
OpenCLFFT3D.cpp,251,28,11,205,180,19,169,21,0.14,4,7,7,8,1,53,51,1,1,0
OpenCLFFT3D.h,93,70,7,14,1,11,0,10,5.0,0,0,0,0,0,0,0,0,0,0
OpenCLForceInfo.cpp,46,25,6,14,4,4,6,6,1.79,4,1,1,1,1,3,3,0,0,0
OpenCLForceInfo.h,72,46,7,16,1,10,1,9,2.88,2,1,1,1,1,3,3,0,0,0
OpenCLIntegrationUtilities.cpp,1015,67,76,864,647,227,604,222,0.08,19,10,10,11,2,50,45,2,3,0
OpenCLIntegrationUtilities.h,160,82,7,66,3,57,3,56,1.24,3,1,1,1,1,3,3,0,0,0
OpenCLKernelFactory.cpp,126,26,4,92,88,3,87,4,0.28,1,44,44,44,44,93,91,1,1,0
OpenCLKernelFactory.h,45,30,7,6,0,4,0,3,5.0,0,0,0,0,0,0,0,0,0,0
OpenCLKernels.cpp,5998,207,444,5322,4023,1500,3722,1503,0.04,201,6,6,6,1,28,26,1,1,0
OpenCLKernels.h,1343,719,34,581,9,468,8,436,1.24,36,1,1,1,1,3,3,0,0,0
OpenCLNonbondedUtilities.cpp,616,45,39,526,413,111,387,110,0.09,25,5,5,5,1,22,21,1,1,0
OpenCLNonbondedUtilities.h,343,178,10,148,31,83,30,81,1.2,27,1,1,1,1,3,3,0,0,0
OpenCLParallelKernels.cpp,728,35,81,599,229,317,243,273,0.06,87,2,2,2,1,6,5,0,0,0
OpenCLParallelKernels.h,582,353,19,206,14,136,14,135,1.71,14,1,1,1,1,3,3,0,0,0
OpenCLParameterSet.cpp,205,28,8,165,108,44,102,52,0.17,5,9,9,9,1,31,31,0,0,0
OpenCLParameterSet.h,115,74,8,30,6,19,4,16,2.47,4,1,1,1,1,3,3,0,0,0
OpenCLPlatform.cpp,191,25,15,142,102,38,97,39,0.18,12,2,2,3,1,12,11,0,0,0
OpenCLPlatform.h,117,48,8,57,14,39,7,38,0.84,7,1,1,1,1,4,4,0,0,0
OpenCLRpmdKernelFactory.cpp,66,26,7,27,14,7,8,11,0.96,4,2,2,2,1,7,7,0,0,0
OpenCLRpmdKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
OpenCLRpmdKernels.cpp,542,54,53,428,367,65,351,67,0.13,10,7,7,8,1,49,43,2,4,0
OpenCLRpmdKernels.h,107,65,5,32,0,28,0,26,2.03,1,1,1,1,1,3,3,0,0,0
OpenCLSort.cpp,161,34,20,104,91,11,87,12,0.33,3,6,6,7,1,42,34,3,5,0
OpenCLSort.h,142,98,8,33,0,27,0,26,2.97,1,1,1,1,1,2,2,0,0,0
OpenMM.h,73,31,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
OpenMMAmoeba.h,47,31,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
OpenMMDrude.h,39,31,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
OpenMMException.h,59,35,7,14,1,7,1,6,2.5,3,1,1,1,1,2,2,0,0,0
Operation.cpp,319,30,42,244,160,46,50,46,0.12,39,1,1,1,1,6,6,0,0,0
Operation.h,1071,78,45,939,230,389,222,386,0.08,246,1,1,1,1,3,3,0,0,0
ParsedExpression.cpp,338,84,21,282,215,46,205,48,0.3,19,5,5,6,4,15,15,3,0,0
ParsedExpression.h,125,83,10,27,0,24,0,23,3.07,0,0,0,0,0,0,0,0,0,0
Parser.cpp,392,41,32,311,243,59,215,60,0.13,11,8,6,10,5,30,27,1,2,0
Parser.h,77,44,8,20,0,17,0,15,2.2,0,0,0,0,0,0,0,0,0,0
PeriodicTorsionForce.cpp,76,30,8,33,20,6,23,7,0.91,6,1,1,2,1,5,5,0,0,0
PeriodicTorsionForce.h,138,93,8,31,4,18,4,16,3.0,3,1,1,1,1,4,4,0,0,0
PeriodicTorsionForceImpl.cpp,66,30,8,25,8,7,12,11,1.2,6,1,1,1,1,4,4,0,0,0
PeriodicTorsionForceImpl.h,72,37,7,22,2,14,2,13,1.68,3,1,1,1,1,3,3,1,0,0
PeriodicTorsionForceProxy.cpp,73,30,5,33,19,12,15,14,0.91,3,2,2,2,1,10,10,0,0,0
PeriodicTorsionForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
Platform.cpp,298,35,33,159,85,54,83,56,0.22,26,2,2,2,1,7,6,0,0,0
Platform.h,240,187,8,40,0,36,0,35,4.67,0,0,0,0,0,0,0,0,0,0
PluginInitializer.h,59,50,5,2,0,2,0,4,25.0,0,0,0,0,0,0,0,0,0,0
PME.cpp,737,190,126,428,214,119,279,99,0.44,9,5,5,6,1,68,46,13,9,0
PME.h,89,58,9,20,0,20,0,5,2.9,0,0,0,0,0,0,0,0,0,0
pthread.h,1368,520,223,230,3,258,0,244,2.26,0,0,0,0,0,0,0,0,0,0
quern.cpp,93,5,4,79,41,33,55,15,0.06,3,7,7,13,3,28,26,2,0,0
quern.h,235,69,24,131,0,131,0,18,0.53,0,0,0,0,0,0,0,0,0,0
quern_factorization.cpp,895,45,19,836,583,238,532,145,0.05,18,9,9,14,5,48,46,2,0,0
quern_list.h,230,12,35,180,78,60,70,51,0.07,25,1,1,1,1,6,6,0,0,0
quern_order.cpp,163,20,7,132,85,55,95,36,0.15,5,7,7,11,2,30,26,3,0,4
quern_solver.cpp,116,7,6,99,66,36,72,22,0.07,5,5,5,7,3,21,20,1,0,0
RBTorsionForce.cpp,82,30,8,39,26,6,29,7,0.77,6,1,1,2,1,6,6,0,0,0
RBTorsionForce.h,152,102,8,36,9,18,9,16,2.83,3,1,1,1,1,5,5,0,0,0
RBTorsionForceImpl.cpp,66,30,8,25,8,7,12,11,1.2,6,1,1,1,1,4,4,0,0,0
RBTorsionForceImpl.h,72,37,7,22,2,14,2,13,1.68,3,1,1,1,1,3,3,1,0,4
RBTorsionForceProxy.cpp,75,30,6,34,20,12,15,14,0.88,3,2,2,2,1,11,11,0,0,0
RBTorsionForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
RealVec.h,177,58,22,92,46,32,38,30,0.63,19,1,1,1,1,4,4,0,0,4
ReferenceAndersenThermostat.cpp,84,44,15,21,9,9,10,10,2.1,3,2,2,2,1,8,6,0,1,0
ReferenceAndersenThermostat.h,75,47,16,8,0,5,0,4,5.88,0,0,0,0,0,0,0,0,0,0
ReferenceAngleBondIxn.cpp,192,69,44,72,46,38,30,35,0.96,4,3,3,3,1,29,18,4,8,0
ReferenceAngleBondIxn.h,91,58,19,11,0,8,0,5,5.27,0,0,0,0,0,0,0,0,0,0
ReferenceBondForce.cpp,105,55,26,18,4,10,5,7,3.06,3,1,1,1,1,13,5,3,5,0
ReferenceBondForce.h,79,49,16,10,0,7,0,4,4.9,0,0,0,0,0,0,0,0,0,0
ReferenceBondIxn.cpp,294,113,64,85,56,36,32,26,1.33,6,3,3,3,1,30,14,4,8,0
ReferenceBondIxn.h,129,89,22,16,0,13,0,7,5.56,0,0,0,0,0,0,0,0,0,0
ReferenceBrownianDynamics.cpp,179,70,40,61,38,26,33,23,1.15,4,4,4,4,1,25,15,4,7,0
ReferenceBrownianDynamics.h,92,58,19,12,0,9,0,8,4.83,0,0,0,0,0,0,0,0,0,0
ReferenceCCMAAlgorithm.cpp,538,150,96,283,195,117,151,111,0.53,11,5,5,5,2,35,25,3,6,0
ReferenceCCMAAlgorithm.h,197,115,35,41,0,33,0,28,2.8,1,1,1,1,1,4,4,0,0,0
ReferenceCMAPTorsionIxn.cpp,194,62,26,104,79,52,53,48,0.6,4,2,2,2,1,31,26,2,4,0
ReferenceCMAPTorsionIxn.h,95,54,19,16,0,13,0,8,3.38,0,0,0,0,0,0,0,0,0,0
ReferenceConstraint.cpp,219,109,63,40,18,15,15,12,2.73,9,1,1,1,1,12,4,3,5,0
ReferenceConstraint.h,142,87,32,21,0,15,0,14,4.14,0,0,0,0,0,0,0,0,0,0
ReferenceConstraintAlgorithm.h,92,63,15,10,3,8,0,6,6.3,1,1,1,1,1,1,1,0,0,0
ReferenceCustomAngleIxn.cpp,153,54,32,60,39,31,30,27,0.9,3,4,4,4,1,30,19,4,7,0
ReferenceCustomAngleIxn.h,80,46,16,14,0,11,0,8,3.29,0,0,0,0,0,0,0,0,0,0
ReferenceCustomBondIxn.cpp,123,51,28,37,22,20,16,16,1.38,3,2,2,2,1,20,12,3,6,0
ReferenceCustomBondIxn.h,81,46,17,14,0,11,0,8,3.29,0,0,0,0,0,0,0,0,0,0
ReferenceCustomCompoundBondIxn.cpp,251,63,30,150,104,64,102,64,0.42,6,5,5,5,1,28,24,1,3,0
ReferenceCustomCompoundBondIxn.h,172,62,29,74,1,57,1,47,0.84,5,1,1,1,1,3,3,0,0,0
ReferenceCustomDynamics.cpp,345,78,25,229,170,52,176,46,0.34,6,11,10,12,4,42,38,2,2,0
ReferenceCustomDynamics.h,125,68,20,28,0,25,0,18,2.43,0,0,0,0,0,0,0,0,0,0
ReferenceCustomExternalIxn.cpp,107,50,22,28,12,14,13,8,1.79,3,2,2,2,1,15,9,2,4,0
ReferenceCustomExternalIxn.h,83,46,17,16,0,13,0,10,2.88,0,0,0,0,0,0,0,0,0,0
ReferenceCustomGBIxn.cpp,446,71,54,314,205,110,223,89,0.23,13,6,6,6,1,28,24,2,3,0
ReferenceCustomGBIxn.h,293,181,37,67,0,64,0,31,2.7,0,0,0,0,0,0,0,0,0,0
ReferenceCustomHbondIxn.cpp,307,86,42,171,118,65,117,65,0.5,8,4,4,4,1,25,21,1,3,0
ReferenceCustomHbondIxn.h,201,87,33,73,2,57,2,47,1.19,5,1,1,1,1,3,3,0,0,0
ReferenceCustomNonbondedIxn.cpp,299,110,49,135,83,48,81,48,0.81,8,4,4,5,1,21,16,2,3,0
ReferenceCustomNonbondedIxn.h,162,96,28,29,0,26,0,20,3.31,0,0,0,0,0,0,0,0,0,0
ReferenceCustomTorsionIxn.cpp,171,57,43,64,41,32,31,28,0.89,3,2,2,2,1,36,21,5,11,0
ReferenceCustomTorsionIxn.h,80,46,16,14,0,11,0,8,3.29,0,0,0,0,0,0,0,0,0,0
ReferenceDrudeKernelFactory.cpp,64,25,5,24,16,7,14,10,1.04,3,2,2,2,2,7,7,0,0,0
ReferenceDrudeKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
ReferenceDrudeKernels.cpp,520,58,76,378,278,179,205,181,0.15,19,4,4,4,1,24,20,1,3,0
ReferenceDrudeKernels.h,167,99,9,52,0,40,0,37,1.9,3,1,1,1,1,3,3,0,0,0
ReferenceDynamics.cpp,266,135,76,48,20,17,18,17,2.81,11,1,1,1,1,12,4,3,4,0
ReferenceDynamics.h,177,113,35,22,0,19,0,18,5.14,0,0,0,0,0,0,0,0,0,0
ReferenceForce.cpp,163,82,41,33,16,12,15,9,2.48,6,1,1,1,1,12,5,3,4,0
ReferenceForce.h,116,70,23,20,7,17,0,14,3.5,0,0,0,0,0,0,0,0,0,0
ReferenceHarmonicBondIxn.cpp,127,54,33,33,20,18,12,16,1.64,3,2,2,2,1,21,10,3,8,0
ReferenceHarmonicBondIxn.h,75,47,16,9,0,6,0,4,5.22,0,0,0,0,0,0,0,0,0,0
ReferenceKernelFactory.cpp,102,30,3,65,62,2,62,3,0.46,1,31,31,31,31,64,64,0,0,0
ReferenceKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
ReferenceKernels.cpp,2178,102,267,1763,1217,629,1152,629,0.06,134,3,3,3,1,15,13,1,1,4
ReferenceKernels.h,1237,741,35,455,0,340,0,332,1.63,29,1,1,1,1,2,2,0,0,0
ReferenceLincsAlgorithm.cpp,313,116,55,134,91,57,82,50,0.87,9,3,3,3,1,20,15,2,4,0
ReferenceLincsAlgorithm.h,162,101,29,27,0,24,0,22,3.74,0,0,0,0,0,0,0,0,0,0
ReferenceLJCoulomb14.cpp,140,58,35,40,28,26,12,26,1.45,3,2,2,2,1,25,13,4,8,0
ReferenceLJCoulomb14.h,72,46,15,8,0,6,0,4,5.75,0,0,0,0,0,0,0,0,0,0
ReferenceLJCoulombIxn.cpp,609,157,122,320,242,128,189,123,0.49,10,7,7,7,1,45,32,3,10,0
ReferenceLJCoulombIxn.h,202,126,34,38,3,34,0,26,3.32,0,0,0,0,0,0,0,0,0,0
ReferenceMonteCarloBarostat.cpp,128,54,19,51,38,22,36,24,1.06,4,3,3,3,1,15,12,1,2,4
ReferenceMonteCarloBarostat.h,87,53,19,10,0,7,0,7,5.3,0,0,0,0,0,0,0,0,0,0
ReferenceNeighborList.cpp,259,16,34,208,106,89,91,62,0.08,10,4,4,4,2,20,19,1,1,4
ReferenceNeighborList.h,49,9,7,28,6,28,0,7,0.32,0,0,0,0,0,0,0,0,0,0
ReferencePairIxn.cpp,64,38,15,4,0,2,0,2,9.5,2,1,1,1,1,9,2,3,4,0
ReferencePairIxn.h,78,49,16,10,0,7,0,4,4.9,0,0,0,0,0,0,0,0,0,0
ReferencePlatform.cpp,105,30,9,59,43,9,43,11,0.51,7,1,1,1,1,8,8,0,0,0
ReferencePlatform.h,71,35,7,26,2,20,1,19,1.35,1,1,1,1,1,4,4,0,0,0
ReferenceProperDihedralBond.cpp,183,60,48,68,47,40,27,36,0.88,3,2,2,2,1,40,22,5,13,0
ReferenceProperDihedralBond.h,76,48,16,9,0,6,0,4,5.33,0,0,0,0,0,0,0,0,0,0
ReferenceRbDihedralBond.cpp,198,60,51,80,57,41,37,37,0.75,3,3,3,3,1,45,26,6,14,0
ReferenceRbDihedralBond.h,74,46,16,9,0,6,0,4,5.11,0,0,0,0,0,0,0,0,0,0
ReferenceRpmdKernelFactory.cpp,57,25,5,17,9,6,8,9,1.47,3,2,2,2,1,5,5,0,0,4
ReferenceRpmdKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
ReferenceRpmdKernels.cpp,375,53,53,267,214,120,189,122,0.2,11,7,7,7,1,30,24,2,4,0
ReferenceRpmdKernels.h,102,65,6,26,0,22,0,20,2.5,1,1,1,1,1,3,3,0,0,0
ReferenceShakeAlgorithm.cpp,404,141,91,164,115,77,72,72,0.86,10,3,3,3,1,26,16,3,7,0
ReferenceShakeAlgorithm.h,173,112,32,26,0,23,0,21,4.31,0,0,0,0,0,0,0,0,0,0
ReferenceStochasticDynamics.cpp,253,103,60,82,48,39,41,31,1.26,6,3,3,3,1,25,13,4,7,0
ReferenceStochasticDynamics.h,123,81,23,16,0,13,0,10,5.06,0,0,0,0,0,0,0,0,0,4
ReferenceVariableStochasticDynamics.cpp,298,121,67,104,62,43,55,34,1.16,8,3,3,3,1,22,13,3,6,0
ReferenceVariableStochasticDynamics.h,146,96,27,20,0,17,0,12,4.8,0,0,0,0,0,0,0,0,0,12
ReferenceVariableVerletDynamics.cpp,174,72,30,68,45,26,42,25,1.06,5,4,4,4,1,18,13,2,3,0
ReferenceVariableVerletDynamics.h,99,62,21,13,0,10,0,9,4.77,0,0,0,0,0,0,0,0,0,4
ReferenceVerletDynamics.cpp,149,60,32,49,31,21,28,19,1.22,3,4,4,4,1,26,16,4,7,4
ReferenceVerletDynamics.h,81,51,17,10,0,7,0,6,5.1,0,0,0,0,0,0,0,0,0,4
ReferenceVirtualSites.cpp,114,36,11,65,45,34,25,32,0.55,2,6,6,6,1,38,32,3,4,4
ReferenceVirtualSites.h,51,37,4,5,0,3,0,3,7.4,0,0,0,0,0,0,0,0,0,0
RPMDIntegrator.cpp,197,44,25,120,80,39,74,39,0.37,11,3,3,3,1,13,11,1,1,0
RPMDIntegrator.h,223,162,7,47,9,27,8,26,3.45,8,1,1,1,1,3,3,0,0,0
RpmdKernels.h,91,62,6,16,7,11,1,10,3.88,2,1,1,1,1,3,3,0,0,0
sched.h,178,69,29,19,0,18,0,14,3.63,0,0,0,0,0,0,0,0,0,0
semaphore.h,166,57,31,24,0,24,0,25,2.38,0,0,0,0,0,0,0,0,0,4
SerializationNode.cpp,149,30,21,95,51,32,49,36,0.32,18,2,2,2,1,5,5,0,0,0
SerializationNode.h,229,174,7,41,8,30,6,27,4.24,2,2,2,2,1,6,6,0,0,0
SerializationProxy.cpp,73,30,9,31,13,11,13,13,0.97,7,1,1,1,1,4,4,0,0,0
SerializationProxy.h,114,82,8,19,0,15,0,14,4.32,1,1,1,1,1,2,2,0,0,0
SerializationProxyRegistration.cpp,133,30,8,36,30,3,31,6,0.83,2,2,2,2,1,17,17,0,0,0
SFMT-alti.h,156,42,11,86,59,21,65,14,0.49,4,3,3,3,1,23,20,0,1,0
SFMT-params.h,97,48,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params11213.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4
SFMT-params1279.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params132049.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4
SFMT-params19937.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
