File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
package/MDAnalysis/coordinates/xdrfile/core.py,de467cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
package/MDAnalysis/coordinates/xdrfile/core.py,de467cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
package/MDAnalysis/coordinates/CRD.py,2ad3e7f,2.0,2.0,2.0,1.0,15.0,1.0,10.0,5.0,2.0,10.0,10.0,228.0,32.0,127.0,18.0,109.0,85.0,0.0,0.0,114.0,18.0,96.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,6.0,4.0,0.67,28.0,28.0,28.0,17.0,0.0
package/MDAnalysis/coordinates/DCD.py,2ad3e7f,2.0,2.0,2.0,1.0,16.0,1.0,8.0,8.0,2.0,19.0,18.0,387.0,33.0,164.0,32.0,132.0,200.0,1.0,0.0,155.0,31.0,124.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,2.0,1.22,42.0,42.0,42.0,33.0,0.0
package/MDAnalysis/coordinates/DMS.py,2ad3e7f,1.0,1.0,1.0,1.0,10.0,0.0,7.0,2.0,2.0,10.0,10.0,157.0,28.0,84.0,21.0,63.0,53.0,0.0,0.0,83.0,20.0,63.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,2.0,0.63,16.0,16.0,16.0,10.0,0.0
package/MDAnalysis/coordinates/GRO.py,2ad3e7f,2.0,2.0,2.0,1.0,20.0,2.0,11.0,8.0,3.0,9.0,9.0,266.0,43.0,131.0,22.0,109.0,116.0,0.0,0.0,108.0,21.0,87.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,4.0,0.89,26.0,26.0,26.0,9.0,0.0
package/MDAnalysis/coordinates/PDB.py,2ad3e7f,2.0,2.0,2.0,1.0,19.0,2.0,10.0,7.0,8.0,45.0,44.0,1368.0,275.0,509.0,71.0,438.0,621.0,2.0,0.0,464.0,67.0,397.0,2.0,2.0,2.0,1.0,15.0,15.0,15.0,11.0,4.0,1.22,131.0,131.0,131.0,84.0,0.0
package/MDAnalysis/coordinates/PDBQT.py,2ad3e7f,1.0,1.0,1.0,1.0,12.0,1.0,7.0,4.0,3.0,18.0,18.0,408.0,59.0,158.0,31.0,127.0,213.0,0.0,0.0,143.0,28.0,115.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,3.0,3.0,1.35,35.0,35.0,35.0,22.0,0.0
package/MDAnalysis/coordinates/PQR.py,2ad3e7f,2.0,2.0,2.0,1.0,10.0,0.0,7.0,2.0,1.0,6.0,6.0,172.0,28.0,57.0,13.0,44.0,93.0,0.0,0.0,57.0,13.0,44.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,4.0,1.63,12.0,12.0,12.0,6.0,0.0
package/MDAnalysis/coordinates/TRJ.py,2ad3e7f,3.0,3.0,3.0,2.0,20.0,1.0,13.0,6.0,4.0,31.0,30.0,924.0,168.0,443.0,48.0,395.0,351.0,2.0,0.0,410.0,44.0,366.0,2.0,2.0,2.0,1.0,13.0,13.0,13.0,9.0,3.0,0.79,111.0,111.0,111.0,70.0,0.0
package/MDAnalysis/coordinates/TRZ.py,2ad3e7f,2.0,2.0,2.0,1.0,17.0,0.0,14.0,2.0,3.0,24.0,24.0,569.0,64.0,374.0,39.0,335.0,150.0,0.0,0.0,294.0,33.0,261.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,0.4,60.0,60.0,60.0,44.0,0.0
package/MDAnalysis/coordinates/xdrfile/core.py,2ad3e7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/coordinates/xdrfile/core.py,2ad3e7f,4.0,4.0,4.0,2.0,20.0,1.0,13.0,6.0,3.0,31.0,31.0,765.0,94.0,426.0,47.0,379.0,274.0,0.0,0.0,384.0,42.0,342.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,8.0,3.0,0.64,131.0,131.0,131.0,77.0,0.0
testsuite/MDAnalysisTests/test_atomgroup.py,2ad3e7f,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,15.0,140.0,139.0,1016.0,162.0,760.0,177.0,583.0,121.0,2.0,0.0,655.0,169.0,486.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.16,147.0,147.0,147.0,140.0,0.0
testsuite/MDAnalysisTests/test_coordinates.py,2ad3e7f,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,70.0,288.0,287.0,2354.0,443.0,1708.0,451.0,1250.0,264.0,2.0,0.0,1474.0,379.0,1095.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,1.0,3.0,0.15,365.0,365.0,365.0,288.0,0.0
testsuite/MDAnalysisTests/test_units.py,2ad3e7f,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,5.0,5.0,48.0,5.0,27.0,11.0,16.0,16.0,0.0,0.0,20.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.59,5.0,5.0,5.0,5.0,0.0
package/MDAnalysis/coordinates/xdrfile/core.py,2ad3e7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/coordinates/xdrfile/core.py,2ad3e7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/coordinates/xdrfile/core.py,2ad3e7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/analysis/density.py,e07ff2b,2.0,2.0,2.0,1.0,26.0,3.0,12.0,13.0,2.0,23.0,22.0,830.0,151.0,282.0,41.0,230.0,424.0,2.0,0.0,251.0,38.0,213.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,6.0,3.0,1.5,54.0,54.0,54.0,36.0,1.0
package/setup.py,e07ff2b,5.0,5.0,5.0,1.0,65.0,0.0,21.0,4.0,0.0,3.0,2.0,279.0,30.0,200.0,12.0,187.0,59.0,144.0,2.0,92.0,12.0,80.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,3.0,3.0,0.29,17.0,17.0,17.0,5.0,1.0
testsuite/setup.py,e07ff2b,5.0,5.0,5.0,1.0,65.0,0.0,21.0,4.0,0.0,3.0,2.0,279.0,30.0,200.0,12.0,187.0,59.0,144.0,2.0,92.0,12.0,80.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,3.0,3.0,0.29,17.0,17.0,17.0,5.0,1.0
package/setup.py,e07ff2b,3.0,3.0,3.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,21.0,63.0,5.0,58.0,36.0,4.0,1.0,15.0,5.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.57,3.0,3.0,3.0,1.0,1.0
testsuite/setup.py,e07ff2b,3.0,3.0,3.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,21.0,63.0,5.0,58.0,36.0,4.0,1.0,15.0,5.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.57,3.0,3.0,3.0,1.0,1.0
package/MDAnalysis/analysis/density.py,7de22de,2.0,2.0,2.0,1.0,27.0,3.0,12.0,13.0,2.0,23.0,22.0,839.0,156.0,282.0,41.0,230.0,428.0,2.0,0.0,251.0,38.0,213.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,6.0,3.0,1.52,54.0,54.0,54.0,36.0,0.0
package/setup.py,7de22de,5.0,5.0,5.0,1.0,65.0,0.0,21.0,4.0,0.0,3.0,2.0,279.0,30.0,200.0,12.0,187.0,59.0,144.0,2.0,92.0,12.0,80.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,3.0,3.0,0.29,17.0,17.0,17.0,5.0,0.0
testsuite/setup.py,7de22de,5.0,5.0,5.0,1.0,65.0,0.0,21.0,4.0,0.0,3.0,2.0,279.0,30.0,200.0,12.0,187.0,59.0,144.0,2.0,92.0,12.0,80.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,3.0,3.0,0.29,17.0,17.0,17.0,5.0,0.0
package/setup.py,7de22de,3.0,3.0,3.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,21.0,63.0,5.0,58.0,36.0,4.0,1.0,15.0,5.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.57,3.0,3.0,3.0,1.0,0.0
testsuite/setup.py,7de22de,3.0,3.0,3.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,21.0,63.0,5.0,58.0,36.0,4.0,1.0,15.0,5.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.57,3.0,3.0,3.0,1.0,0.0
package/MDAnalysis/coordinates/XTC.py,c491437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,13.0,1.0,1.0,0.0,62.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0
package/MDAnalysis/coordinates/XTC.py,bd35685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,13.0,1.0,1.0,0.0,62.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/core/AtomGroup.py,1d4c599,2.0,2.0,2.0,1.0,17.0,2.0,6.0,8.0,7.0,137.0,136.0,3103.0,639.0,967.0,201.0,766.0,1535.0,1.0,0.0,848.0,175.0,673.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,5.0,3.0,1.59,297.0,297.0,297.0,185.0,1.0
package/MDAnalysis/core/AtomGroup.py,719e468,2.0,2.0,2.0,1.0,17.0,2.0,6.0,8.0,7.0,137.0,136.0,3103.0,639.0,967.0,201.0,766.0,1535.0,1.0,0.0,848.0,175.0,673.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,5.0,3.0,1.59,297.0,297.0,297.0,185.0,0.0
package/setup.py,2d301d9,5.0,5.0,5.0,1.0,65.0,0.0,21.0,4.0,0.0,3.0,2.0,280.0,30.0,201.0,12.0,188.0,59.0,144.0,2.0,92.0,12.0,80.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,3.0,3.0,0.29,17.0,17.0,17.0,5.0,1.0
package/setup.py,5546063,5.0,5.0,5.0,1.0,66.0,0.0,21.0,4.0,0.0,3.0,2.0,284.0,31.0,204.0,13.0,190.0,59.0,144.0,2.0,94.0,13.0,81.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,3.0,3.0,0.29,17.0,17.0,17.0,5.0,0.0
package/MDAnalysis/analysis/helanal.py,cad2cf9,4.0,4.0,4.0,1.0,29.0,3.0,20.0,6.0,0.0,20.0,19.0,732.0,115.0,404.0,31.0,373.0,217.0,4.0,1.0,377.0,26.0,351.0,3.0,3.0,3.0,1.0,39.0,39.0,39.0,6.0,4.0,0.54,93.0,93.0,93.0,30.0,1.0
package/MDAnalysis/coordinates/DCD.py,cad2cf9,2.0,2.0,2.0,1.0,16.0,1.0,7.0,8.0,3.0,20.0,19.0,420.0,42.0,168.0,34.0,134.0,220.0,1.0,0.0,158.0,32.0,126.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,2.0,1.31,43.0,43.0,43.0,34.0,1.0
package/MDAnalysis/coordinates/base.py,cad2cf9,1.0,1.0,1.0,1.0,9.0,0.0,4.0,3.0,5.0,74.0,74.0,939.0,182.0,392.0,103.0,289.0,386.0,0.0,0.0,363.0,88.0,275.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,6.0,3.0,0.98,134.0,134.0,134.0,111.0,1.0
testsuite/MDAnalysisTests/test_analysis.py,cad2cf9,1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,8.0,31.0,31.0,318.0,37.0,222.0,65.0,151.0,65.0,0.0,0.0,200.0,60.0,140.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,2.0,0.29,44.0,44.0,44.0,37.0,1.0
package/MDAnalysis/coordinates/base.py,cad2cf9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
package/MDAnalysis/analysis/helanal.py,ff0e5d0,4.0,4.0,4.0,1.0,29.0,3.0,20.0,6.0,0.0,20.0,19.0,738.0,117.0,408.0,32.0,376.0,218.0,4.0,1.0,381.0,27.0,354.0,3.0,3.0,3.0,1.0,41.0,41.0,41.0,8.0,4.0,0.53,95.0,95.0,95.0,32.0,0.0
package/MDAnalysis/coordinates/DCD.py,ff0e5d0,2.0,2.0,2.0,1.0,16.0,1.0,8.0,8.0,2.0,19.0,18.0,387.0,33.0,164.0,32.0,132.0,200.0,1.0,0.0,155.0,31.0,124.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,2.0,1.22,42.0,42.0,42.0,33.0,0.0
package/MDAnalysis/coordinates/base.py,ff0e5d0,1.0,1.0,1.0,1.0,9.0,0.0,4.0,3.0,5.0,74.0,74.0,940.0,184.0,392.0,103.0,289.0,385.0,0.0,0.0,363.0,88.0,275.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,6.0,3.0,0.98,134.0,134.0,134.0,111.0,0.0
testsuite/MDAnalysisTests/test_analysis.py,ff0e5d0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,9.0,34.0,34.0,343.0,43.0,240.0,70.0,164.0,66.0,0.0,0.0,218.0,65.0,153.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,2.0,0.28,48.0,48.0,48.0,40.0,0.0
package/MDAnalysis/coordinates/base.py,ff0e5d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/coordinates/base.py,ff0e5d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/coordinates/TRJ.py,4ae9f7a,3.0,3.0,3.0,2.0,20.0,1.0,13.0,6.0,4.0,31.0,30.0,924.0,168.0,443.0,48.0,395.0,351.0,2.0,0.0,410.0,44.0,366.0,2.0,2.0,2.0,1.0,13.0,13.0,13.0,9.0,3.0,0.79,111.0,111.0,111.0,70.0,1.0
package/MDAnalysis/coordinates/TRJ.py,f583423,3.0,3.0,3.0,2.0,20.0,2.0,13.0,6.0,4.0,31.0,30.0,922.0,169.0,443.0,48.0,395.0,347.0,2.0,0.0,410.0,44.0,366.0,2.0,2.0,2.0,1.0,13.0,13.0,13.0,9.0,3.0,0.78,112.0,112.0,112.0,70.0,0.0
applications/RotamerConvolveMD/ez_setup.py,f99af32,2.0,2.0,2.0,1.0,18.0,0.0,14.0,3.0,0.0,12.0,11.0,258.0,34.0,177.0,29.0,148.0,50.0,4.0,1.0,154.0,27.0,127.0,3.0,3.0,3.0,1.0,8.0,8.0,8.0,5.0,3.0,0.28,34.0,34.0,34.0,21.0,1.0
package/ez_setup.py,f99af32,2.0,2.0,2.0,1.0,18.0,0.0,14.0,3.0,0.0,12.0,11.0,258.0,34.0,177.0,29.0,148.0,50.0,4.0,1.0,154.0,27.0,127.0,3.0,3.0,3.0,1.0,8.0,8.0,8.0,5.0,3.0,0.28,34.0,34.0,34.0,21.0,1.0
testsuite/ez_setup.py,f99af32,2.0,2.0,2.0,1.0,18.0,0.0,14.0,3.0,0.0,12.0,11.0,258.0,34.0,177.0,29.0,148.0,50.0,4.0,1.0,154.0,27.0,127.0,3.0,3.0,3.0,1.0,8.0,8.0,8.0,5.0,3.0,0.28,34.0,34.0,34.0,21.0,1.0
applications/RotamerConvolveMD/rotcon/convolve.py,f99af32,3.0,3.0,3.0,1.0,28.0,4.0,19.0,11.0,1.0,6.0,5.0,207.0,35.0,109.0,16.0,93.0,68.0,1.0,0.0,102.0,16.0,86.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,5.0,6.0,0.62,21.0,21.0,21.0,10.0,1.0
applications/RotamerConvolveMD/rotcon/data/build_lib.py,f99af32,2.0,2.0,2.0,1.0,9.0,0.0,6.0,0.0,0.0,3.0,2.0,58.0,9.0,31.0,6.0,25.0,19.0,3.0,0.0,29.0,6.0,23.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.61,6.0,6.0,6.0,3.0,1.0
applications/RotamerConvolveMD/rotcon/library.py,f99af32,1.0,1.0,1.0,1.0,11.0,1.0,7.0,3.0,1.0,5.0,4.0,115.0,24.0,46.0,10.0,36.0,46.0,1.0,0.0,36.0,10.0,26.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,9.0,9.0,9.0,7.0,1.0
applications/RotamerConvolveMD/scripts/convolve-mtss-rotamers.py,f99af32,6.0,6.0,6.0,4.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,20.0,56.0,7.0,49.0,20.0,17.0,1.0,41.0,7.0,34.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,4.0,2.0,0.36,6.0,6.0,6.0,4.0,1.0
applications/RotamerConvolveMD/ez_setup.py,f99af32,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,34.0,2.0,32.0,1.0,2.0,0.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.03,2.0,2.0,2.0,1.0,1.0
applications/RotamerConvolveMD/setup.py,f99af32,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,34.0,2.0,32.0,1.0,2.0,0.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.03,2.0,2.0,2.0,1.0,1.0
package/ez_setup.py,f99af32,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,34.0,2.0,32.0,1.0,2.0,0.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.03,2.0,2.0,2.0,1.0,1.0
package/setup.py,f99af32,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,34.0,2.0,32.0,1.0,2.0,0.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.03,2.0,2.0,2.0,1.0,1.0
testsuite/ez_setup.py,f99af32,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,34.0,2.0,32.0,1.0,2.0,0.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.03,2.0,2.0,2.0,1.0,1.0
testsuite/setup.py,f99af32,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,2.0,34.0,2.0,32.0,1.0,2.0,0.0,9.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.03,2.0,2.0,2.0,1.0,1.0
package/MDAnalysis/KDTree/CKDTree.py,f99af32,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,16.0,15.0,77.0,10.0,62.0,20.0,53.0,6.0,4.0,1.0,80.0,20.0,60.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,2.0,0.1,27.0,27.0,27.0,23.0,1.0
package/MDAnalysis/KDTree/CKDTree.py,f99af32,2.0,2.0,2.0,1.0,13.0,1.0,8.0,5.0,1.0,17.0,16.0,327.0,64.0,131.0,19.0,112.0,139.0,2.0,0.0,126.0,19.0,107.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,2.0,1.06,36.0,36.0,36.0,21.0,1.0
package/MDAnalysis/KDTree/KDTree.py,f99af32,2.0,2.0,2.0,1.0,13.0,1.0,8.0,5.0,1.0,17.0,16.0,327.0,64.0,131.0,19.0,112.0,139.0,2.0,0.0,126.0,19.0,107.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,2.0,1.06,36.0,36.0,36.0,21.0,1.0
package/MDAnalysis/KDTree/NeighborSearch.py,f99af32,1.0,1.0,1.0,1.0,13.0,1.0,6.0,6.0,4.0,17.0,16.0,337.0,59.0,119.0,26.0,93.0,163.0,6.0,1.0,102.0,26.0,76.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,2.0,1.37,33.0,33.0,33.0,26.0,1.0
package/MDAnalysis/analysis/align.py,f99af32,4.0,4.0,4.0,2.0,73.0,12.0,29.0,42.0,0.0,8.0,7.0,725.0,133.0,205.0,24.0,181.0,395.0,1.0,0.0,181.0,19.0,162.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,7.0,3.0,1.93,37.0,37.0,37.0,19.0,1.0
package/MDAnalysis/analysis/contacts.py,f99af32,3.0,3.0,3.0,1.0,25.0,3.0,14.0,9.0,2.0,18.0,17.0,721.0,142.0,264.0,38.0,226.0,331.0,1.0,0.0,248.0,37.0,211.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,3.0,1.25,54.0,54.0,54.0,32.0,1.0
package/examples/nativecontacts.py,f99af32,3.0,3.0,3.0,1.0,25.0,3.0,14.0,9.0,2.0,18.0,17.0,721.0,142.0,264.0,38.0,226.0,331.0,1.0,0.0,248.0,37.0,211.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,3.0,1.25,54.0,54.0,54.0,32.0,1.0
package/MDAnalysis/analysis/density.py,f99af32,2.0,2.0,2.0,1.0,27.0,3.0,12.0,13.0,2.0,23.0,22.0,839.0,156.0,282.0,41.0,230.0,428.0,2.0,0.0,251.0,38.0,213.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,6.0,3.0,1.52,54.0,54.0,54.0,36.0,1.0
package/MDAnalysis/analysis/distances.py,f99af32,1.0,1.0,1.0,1.0,38.0,13.0,20.0,12.0,0.0,6.0,5.0,278.0,80.0,110.0,13.0,97.0,88.0,1.0,0.0,45.0,13.0,32.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,0.8,11.0,11.0,11.0,8.0,1.0
testsuite/MDAnalysisTests/test_distances.py,f99af32,1.0,1.0,1.0,1.0,38.0,13.0,20.0,12.0,0.0,6.0,5.0,278.0,80.0,110.0,13.0,97.0,88.0,1.0,0.0,45.0,13.0,32.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,0.8,11.0,11.0,11.0,8.0,1.0
package/MDAnalysis/analysis/gnm.py,f99af32,3.0,3.0,3.0,1.0,17.0,1.0,14.0,4.0,2.0,12.0,11.0,319.0,48.0,159.0,17.0,142.0,117.0,1.0,0.0,156.0,17.0,139.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,5.0,7.0,0.74,45.0,45.0,45.0,19.0,1.0
package/MDAnalysis/analysis/helanal.py,f99af32,4.0,4.0,4.0,1.0,29.0,3.0,20.0,6.0,0.0,20.0,19.0,743.0,119.0,408.0,32.0,376.0,221.0,4.0,1.0,381.0,27.0,354.0,3.0,3.0,3.0,1.0,41.0,41.0,41.0,8.0,4.0,0.54,95.0,95.0,95.0,32.0,1.0
package/MDAnalysis/analysis/hole.py,f99af32,3.0,3.0,3.0,1.0,43.0,6.0,19.0,18.0,3.0,20.0,19.0,1139.0,206.0,423.0,47.0,376.0,517.0,1.0,0.0,356.0,47.0,309.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,9.0,6.0,1.22,75.0,75.0,75.0,38.0,1.0
package/MDAnalysis/analysis/leaflet.py,f99af32,1.0,1.0,1.0,1.0,12.0,0.0,6.0,5.0,1.0,12.0,12.0,250.0,43.0,84.0,20.0,64.0,128.0,0.0,0.0,74.0,19.0,55.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,1.52,22.0,22.0,22.0,15.0,1.0
package/MDAnalysis/analysis/nuclinfo.py,f99af32,2.0,2.0,2.0,1.0,30.0,4.0,13.0,12.0,0.0,15.0,15.0,588.0,123.0,205.0,20.0,185.0,260.0,0.0,0.0,177.0,20.0,157.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,2.0,1.27,42.0,42.0,42.0,15.0,1.0
testsuite/MDAnalysisTests/test_nuclinfo.py,f99af32,2.0,2.0,2.0,1.0,30.0,4.0,13.0,12.0,0.0,15.0,15.0,588.0,123.0,205.0,20.0,185.0,260.0,0.0,0.0,177.0,20.0,157.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,2.0,1.27,42.0,42.0,42.0,15.0,1.0
package/MDAnalysis/analysis/rms.py,f99af32,4.0,4.0,4.0,2.0,47.0,6.0,25.0,23.0,2.0,7.0,6.0,483.0,84.0,165.0,19.0,146.0,237.0,1.0,0.0,132.0,18.0,114.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,6.0,3.0,1.44,31.0,31.0,31.0,18.0,1.0
