File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
package/MDAnalysis/coordinates/memory.py,081429a,2.0,2.0,2.0,1.0,18.0,1.0,9.0,8.0,2.0,10.0,10.0,417.0,84.0,101.0,20.0,81.0,232.0,0.0,0.0,77.0,17.0,60.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,1.0,1.0,2.3,22.0,22.0,22.0,10.0,0.0
testsuite/MDAnalysisTests/coordinates/test_memory.py,081429a,2.0,2.0,2.0,1.0,18.0,1.0,9.0,8.0,2.0,10.0,10.0,417.0,84.0,101.0,20.0,81.0,232.0,0.0,0.0,77.0,17.0,60.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,1.0,1.0,2.3,22.0,22.0,22.0,10.0,0.0
package/MDAnalysis/coordinates/null.py,081429a,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,59.0,11.0,10.0,5.0,5.0,38.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.8,2.0,2.0,2.0,2.0,0.0
testsuite/MDAnalysisTests/coordinates/test_null.py,081429a,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,59.0,11.0,10.0,5.0,5.0,38.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.8,2.0,2.0,2.0,2.0,0.0
package/MDAnalysis/core/AtomGroup.py,081429a,1.0,1.0,1.0,1.0,11.0,1.0,4.0,0.0,1.0,3.0,2.0,66.0,12.0,32.0,8.0,24.0,22.0,1.0,0.0,19.0,7.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.69,3.0,3.0,3.0,3.0,0.0
package/MDAnalysis/core/_get_readers.py,081429a,6.0,6.0,6.0,4.0,67.0,8.0,25.0,35.0,0.0,3.0,3.0,241.0,36.0,84.0,11.0,73.0,125.0,0.0,0.0,57.0,11.0,46.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,2.0,1.49,20.0,20.0,20.0,14.0,0.0
package/MDAnalysis/core/groups.py,081429a,1.0,1.0,1.0,1.0,16.0,2.0,5.0,8.0,12.0,137.0,136.0,2915.0,571.0,867.0,249.0,618.0,1493.0,1.0,0.0,678.0,172.0,506.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,8.0,4.0,1.72,244.0,244.0,244.0,180.0,0.0
testsuite/MDAnalysisTests/core/test_groups.py,081429a,1.0,1.0,1.0,1.0,16.0,2.0,5.0,8.0,12.0,137.0,136.0,2915.0,571.0,867.0,249.0,618.0,1493.0,1.0,0.0,678.0,172.0,506.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,8.0,4.0,1.72,244.0,244.0,244.0,180.0,0.0
package/MDAnalysis/core/selection.py,081429a,2.0,2.0,2.0,1.0,11.0,1.0,8.0,2.0,44.0,65.0,64.0,1231.0,264.0,722.0,123.0,599.0,259.0,1.0,0.0,620.0,121.0,499.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,5.0,4.0,0.36,132.0,132.0,132.0,94.0,0.0
package/MDAnalysis/core/topology.py,081429a,1.0,1.0,1.0,1.0,15.0,2.0,6.0,7.0,2.0,25.0,25.0,563.0,109.0,164.0,44.0,120.0,295.0,0.0,0.0,140.0,32.0,108.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,1.8,48.0,48.0,48.0,39.0,0.0
testsuite/MDAnalysisTests/core/test_topology.py,081429a,1.0,1.0,1.0,1.0,15.0,2.0,6.0,7.0,2.0,25.0,25.0,563.0,109.0,164.0,44.0,120.0,295.0,0.0,0.0,140.0,32.0,108.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,1.8,48.0,48.0,48.0,39.0,0.0
package/MDAnalysis/core/topologyattrs.py,081429a,1.0,1.0,1.0,1.0,11.0,1.0,5.0,4.0,30.0,82.0,82.0,1493.0,325.0,673.0,139.0,533.0,498.0,0.0,0.0,553.0,131.0,422.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,5.0,2.0,0.74,144.0,144.0,144.0,99.0,0.0
testsuite/MDAnalysisTests/core/test_topologyattrs.py,081429a,1.0,1.0,1.0,1.0,11.0,1.0,5.0,4.0,30.0,82.0,82.0,1493.0,325.0,673.0,139.0,533.0,498.0,0.0,0.0,553.0,131.0,422.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,5.0,2.0,0.74,144.0,144.0,144.0,99.0,0.0
package/MDAnalysis/core/topologyobjects.py,081429a,1.0,1.0,1.0,1.0,11.0,1.0,6.0,4.0,7.0,56.0,56.0,996.0,196.0,410.0,87.0,322.0,395.0,0.0,0.0,278.0,72.0,206.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,3.0,0.96,103.0,103.0,103.0,79.0,0.0
testsuite/MDAnalysisTests/core/test_topologyobjects.py,081429a,1.0,1.0,1.0,1.0,11.0,1.0,6.0,4.0,7.0,56.0,56.0,996.0,196.0,410.0,87.0,322.0,395.0,0.0,0.0,278.0,72.0,206.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,3.0,0.96,103.0,103.0,103.0,79.0,0.0
package/MDAnalysis/core/universe.py,081429a,2.0,2.0,2.0,1.0,21.0,2.0,10.0,8.0,2.0,39.0,38.0,1089.0,185.0,430.0,81.0,348.0,480.0,1.0,0.0,337.0,63.0,274.0,1.0,1.0,1.0,1.0,18.0,18.0,18.0,12.0,4.0,1.12,108.0,108.0,108.0,70.0,0.0
testsuite/MDAnalysisTests/core/test_universe.py,081429a,2.0,2.0,2.0,1.0,21.0,2.0,10.0,8.0,2.0,39.0,38.0,1089.0,185.0,430.0,81.0,348.0,480.0,1.0,0.0,337.0,63.0,274.0,1.0,1.0,1.0,1.0,18.0,18.0,18.0,12.0,4.0,1.12,108.0,108.0,108.0,70.0,0.0
package/MDAnalysis/exceptions.py,081429a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,73.0,22.0,9.0,9.0,0.0,42.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/lib/NeighborSearch.py,081429a,3.0,3.0,3.0,2.0,22.0,1.0,9.0,11.0,1.0,3.0,3.0,114.0,13.0,34.0,8.0,26.0,67.0,0.0,0.0,29.0,8.0,21.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,1.97,9.0,9.0,9.0,7.0,0.0
package/MDAnalysis/analysis/distances.py,081429a,4.0,4.0,4.0,1.0,50.0,8.0,20.0,24.0,0.0,14.0,13.0,834.0,149.0,305.0,39.0,266.0,381.0,2.0,0.0,214.0,21.0,193.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,3.0,2.0,1.25,66.0,66.0,66.0,20.0,0.0
package/MDAnalysis/lib/distances.py,081429a,4.0,4.0,4.0,1.0,50.0,8.0,20.0,24.0,0.0,14.0,13.0,834.0,149.0,305.0,39.0,266.0,381.0,2.0,0.0,214.0,21.0,193.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,3.0,2.0,1.25,66.0,66.0,66.0,20.0,0.0
testsuite/MDAnalysisTests/analysis/test_distances.py,081429a,4.0,4.0,4.0,1.0,50.0,8.0,20.0,24.0,0.0,14.0,13.0,834.0,149.0,305.0,39.0,266.0,381.0,2.0,0.0,214.0,21.0,193.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,3.0,2.0,1.25,66.0,66.0,66.0,20.0,0.0
testsuite/MDAnalysisTests/utils/test_distances.py,081429a,4.0,4.0,4.0,1.0,50.0,8.0,20.0,24.0,0.0,14.0,13.0,834.0,149.0,305.0,39.0,266.0,381.0,2.0,0.0,214.0,21.0,193.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,3.0,2.0,1.25,66.0,66.0,66.0,20.0,0.0
package/MDAnalysis/lib/log.py,081429a,2.0,2.0,2.0,1.0,17.0,2.0,7.0,6.0,2.0,13.0,13.0,450.0,108.0,109.0,24.0,85.0,234.0,0.0,0.0,93.0,21.0,72.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.15,26.0,26.0,26.0,19.0,0.0
testsuite/MDAnalysisTests/utils/test_log.py,081429a,2.0,2.0,2.0,1.0,17.0,2.0,7.0,6.0,2.0,13.0,13.0,450.0,108.0,109.0,24.0,85.0,234.0,0.0,0.0,93.0,21.0,72.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.15,26.0,26.0,26.0,19.0,0.0
package/MDAnalysis/lib/mdamath.py,081429a,3.0,3.0,3.0,2.0,33.0,6.0,10.0,17.0,0.0,12.0,12.0,473.0,105.0,131.0,16.0,115.0,244.0,0.0,0.0,125.0,16.0,109.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,15.0,4.0,1.86,39.0,39.0,39.0,30.0,0.0
testsuite/MDAnalysisTests/utils/test_transformations.py,081429a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/lib/util.py,081429a,2.0,2.0,2.0,1.0,16.0,2.0,6.0,7.0,5.0,75.0,74.0,1620.0,330.0,538.0,104.0,434.0,779.0,8.0,1.0,474.0,100.0,374.0,4.0,4.0,4.0,1.0,17.0,17.0,17.0,9.0,5.0,1.45,165.0,165.0,165.0,107.0,0.0
testsuite/MDAnalysisTests/core/util.py,081429a,2.0,2.0,2.0,1.0,16.0,2.0,6.0,7.0,5.0,75.0,74.0,1620.0,330.0,538.0,104.0,434.0,779.0,8.0,1.0,474.0,100.0,374.0,4.0,4.0,4.0,1.0,17.0,17.0,17.0,9.0,5.0,1.45,165.0,165.0,165.0,107.0,0.0
testsuite/MDAnalysisTests/lib/test_util.py,081429a,2.0,2.0,2.0,1.0,16.0,2.0,6.0,7.0,5.0,75.0,74.0,1620.0,330.0,538.0,104.0,434.0,779.0,8.0,1.0,474.0,100.0,374.0,4.0,4.0,4.0,1.0,17.0,17.0,17.0,9.0,5.0,1.45,165.0,165.0,165.0,107.0,0.0
testsuite/MDAnalysisTests/util.py,081429a,2.0,2.0,2.0,1.0,16.0,2.0,6.0,7.0,5.0,75.0,74.0,1620.0,330.0,538.0,104.0,434.0,779.0,8.0,1.0,474.0,100.0,374.0,4.0,4.0,4.0,1.0,17.0,17.0,17.0,9.0,5.0,1.45,165.0,165.0,165.0,107.0,0.0
package/MDAnalysis/analysis/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
package/MDAnalysis/auxiliary/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
package/MDAnalysis/coordinates/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
package/MDAnalysis/selections/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
package/MDAnalysis/topology/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
testsuite/MDAnalysisTests/analysis/test_base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
testsuite/MDAnalysisTests/auxiliary/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
testsuite/MDAnalysisTests/coordinates/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
testsuite/MDAnalysisTests/topology/base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
testsuite/MDAnalysisTests/topology/test_topology_base.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,6.0,5.0,2.0,12.0,12.0,252.0,41.0,93.0,20.0,73.0,123.0,0.0,0.0,90.0,20.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,1.32,27.0,27.0,27.0,15.0,0.0
package/MDAnalysis/selections/charmm.py,081429a,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,4.0,4.0,64.0,13.0,17.0,7.0,10.0,35.0,0.0,0.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.06,4.0,4.0,4.0,4.0,0.0
package/MDAnalysis/selections/gromacs.py,081429a,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,57.0,13.0,10.0,5.0,5.0,34.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.4,2.0,2.0,2.0,2.0,0.0
package/MDAnalysis/selections/jmol.py,081429a,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,4.0,4.0,62.0,12.0,15.0,7.0,8.0,36.0,0.0,0.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.4,4.0,4.0,4.0,4.0,0.0
package/MDAnalysis/selections/pymol.py,081429a,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,3.0,62.0,12.0,15.0,6.0,9.0,37.0,0.0,0.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.47,3.0,3.0,3.0,3.0,0.0
package/MDAnalysis/selections/vmd.py,081429a,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,68.0,15.0,14.0,6.0,8.0,40.0,0.0,0.0,14.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.86,3.0,3.0,3.0,3.0,0.0
package/MDAnalysis/tests/datafiles.py,081429a,2.0,2.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,8.0,14.0,2.0,12.0,31.0,2.0,0.0,14.0,2.0,12.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.21,2.0,2.0,2.0,1.0,0.0
testsuite/MDAnalysisTests/datafiles.py,081429a,2.0,2.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,8.0,14.0,2.0,12.0,31.0,2.0,0.0,14.0,2.0,12.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.21,2.0,2.0,2.0,1.0,0.0
testsuite/MDAnalysisTests/utils/test_datafiles.py,081429a,2.0,2.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,8.0,14.0,2.0,12.0,31.0,2.0,0.0,14.0,2.0,12.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.21,2.0,2.0,2.0,1.0,0.0
package/MDAnalysis/topology/CRDParser.py,081429a,6.0,6.0,6.0,6.0,83.0,10.0,61.0,12.0,1.0,1.0,1.0,168.0,25.0,80.0,19.0,61.0,63.0,0.0,0.0,51.0,9.0,42.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,0.79,6.0,6.0,6.0,6.0,0.0
package/MDAnalysis/topology/DLPolyParser.py,081429a,7.0,7.0,7.0,1.0,57.0,8.0,49.0,0.0,2.0,2.0,2.0,187.0,30.0,119.0,20.0,99.0,38.0,0.0,0.0,90.0,11.0,79.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,3.0,0.32,14.0,14.0,14.0,2.0,0.0
package/MDAnalysis/topology/DMSParser.py,081429a,4.0,4.0,4.0,3.0,53.0,5.0,40.0,7.0,2.0,2.0,2.0,198.0,27.0,102.0,25.0,77.0,70.0,0.0,0.0,63.0,12.0,51.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,5.0,3.0,0.69,9.0,9.0,9.0,6.0,0.0
package/MDAnalysis/topology/ExtendedPDBParser.py,081429a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,16.0,4.0,3.0,1.0,64.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
package/MDAnalysis/topology/GMSParser.py,081429a,6.0,6.0,6.0,6.0,46.0,5.0,39.0,3.0,2.0,1.0,1.0,132.0,21.0,62.0,20.0,42.0,50.0,0.0,0.0,40.0,11.0,29.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,0.81,6.0,6.0,6.0,6.0,0.0
package/MDAnalysis/topology/GROParser.py,081429a,8.0,8.0,8.0,5.0,77.0,10.0,51.0,17.0,1.0,1.0,1.0,158.0,26.0,70.0,19.0,51.0,63.0,0.0,0.0,45.0,10.0,35.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,5.0,3.0,0.9,8.0,8.0,8.0,5.0,0.0
package/MDAnalysis/topology/HoomdXMLParser.py,081429a,9.0,9.0,9.0,1.0,76.0,13.0,52.0,11.0,1.0,1.0,1.0,163.0,28.0,75.0,23.0,52.0,60.0,0.0,0.0,50.0,10.0,40.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,1.0,3.0,0.8,9.0,9.0,9.0,1.0,0.0
package/MDAnalysis/topology/LAMMPSParser.py,081429a,3.0,3.0,3.0,1.0,24.0,2.0,14.0,5.0,3.0,21.0,20.0,686.0,113.0,402.0,48.0,354.0,177.0,3.0,0.0,294.0,35.0,259.0,3.0,3.0,3.0,1.0,18.0,18.0,18.0,7.0,6.0,0.44,73.0,73.0,73.0,33.0,0.0
package/MDAnalysis/topology/MMTFParser.py,081429a,3.0,3.0,3.0,1.0,26.0,4.0,17.0,5.0,3.0,5.0,5.0,243.0,47.0,117.0,34.0,83.0,81.0,0.0,0.0,88.0,18.0,70.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,3.0,0.69,16.0,16.0,16.0,5.0,0.0
package/MDAnalysis/topology/MOL2Parser.py,081429a,12.0,12.0,12.0,10.0,99.0,18.0,74.0,8.0,1.0,1.0,1.0,184.0,33.0,95.0,21.0,74.0,57.0,0.0,0.0,77.0,10.0,67.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,10.0,4.0,0.6,12.0,12.0,12.0,10.0,0.0
package/MDAnalysis/topology/ExtendedPDBParser.py,081429a,5.0,5.0,5.0,2.0,46.0,6.0,31.0,10.0,1.0,5.0,5.0,346.0,58.0,182.0,29.0,153.0,116.0,0.0,0.0,143.0,14.0,129.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,5.0,5.0,0.64,28.0,28.0,28.0,11.0,0.0
package/MDAnalysis/topology/PDBParser.py,081429a,5.0,5.0,5.0,2.0,46.0,6.0,31.0,10.0,1.0,5.0,5.0,346.0,58.0,182.0,29.0,153.0,116.0,0.0,0.0,143.0,14.0,129.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,5.0,5.0,0.64,28.0,28.0,28.0,11.0,0.0
package/MDAnalysis/topology/PDBQTParser.py,081429a,4.0,4.0,4.0,3.0,75.0,10.0,60.0,5.0,1.0,1.0,1.0,177.0,27.0,82.0,22.0,60.0,68.0,0.0,0.0,57.0,9.0,48.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,0.83,4.0,4.0,4.0,3.0,0.0
package/MDAnalysis/topology/PQRParser.py,081429a,5.0,5.0,5.0,1.0,86.0,13.0,66.0,7.0,1.0,1.0,1.0,181.0,30.0,87.0,21.0,66.0,64.0,0.0,0.0,67.0,9.0,58.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,4.0,0.74,5.0,5.0,5.0,1.0,0.0
package/MDAnalysis/topology/PSFParser.py,081429a,3.0,3.0,3.0,1.0,49.0,7.0,33.0,21.0,1.0,5.0,4.0,344.0,48.0,162.0,30.0,132.0,137.0,1.0,0.0,113.0,16.0,97.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,3.0,3.0,0.85,19.0,19.0,19.0,9.0,0.0
package/MDAnalysis/topology/TOPParser.py,081429a,2.0,2.0,2.0,1.0,12.0,1.0,10.0,1.0,2.0,14.0,14.0,310.0,50.0,167.0,39.0,128.0,95.0,0.0,0.0,128.0,27.0,101.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,3.0,4.0,0.57,29.0,29.0,29.0,16.0,0.0
package/MDAnalysis/topology/TPRParser.py,081429a,3.0,3.0,3.0,1.0,20.0,4.0,22.0,5.0,1.0,3.0,2.0,249.0,53.0,58.0,11.0,47.0,143.0,1.0,0.0,57.0,11.0,46.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,3.0,2.0,2.47,9.0,9.0,9.0,5.0,0.0
package/MDAnalysis/topology/TXYZParser.py,081429a,2.0,2.0,2.0,1.0,35.0,7.0,21.0,7.0,1.0,1.0,1.0,108.0,21.0,39.0,18.0,21.0,48.0,0.0,0.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.23,2.0,2.0,2.0,1.0,0.0
package/MDAnalysis/topology/XYZParser.py,081429a,2.0,2.0,2.0,1.0,35.0,7.0,21.0,7.0,1.0,1.0,1.0,108.0,21.0,39.0,18.0,21.0,48.0,0.0,0.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.23,2.0,2.0,2.0,1.0,0.0
package/MDAnalysis/topology/_elements.py,081429a,1.0,1.0,1.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,143.0,1.0,120.0,0.0,120.0,22.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.18,1.0,1.0,1.0,1.0,0.0
package/MDAnalysis/analysis/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
package/MDAnalysis/auxiliary/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
package/MDAnalysis/coordinates/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
package/MDAnalysis/selections/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
package/MDAnalysis/topology/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
testsuite/MDAnalysisTests/analysis/test_base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
testsuite/MDAnalysisTests/auxiliary/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
testsuite/MDAnalysisTests/coordinates/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
testsuite/MDAnalysisTests/topology/base.py,081429a,1.0,1.0,1.0,1.0,17.0,2.0,6.0,9.0,2.0,6.0,6.0,187.0,34.0,49.0,18.0,31.0,107.0,0.0,0.0,46.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.18,11.0,11.0,11.0,6.0,0.0
